G9,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,19714,48190,39773,17046,8216,2360,855,485,375,294,211,160,107,76,43,36,27,30
260,93364,67717,53717,21679,9776,2597,929,587,505,404,323,255,175,113,74,49,38,44
280,OVER,215347,110131,48125,24508,7162,2285,1018,672,485,357,261,194,122,86,59,42,59
300,OVER,OVER,112692,69700,46837,16336,5377,2116,1182,734,471,311,201,125,88,60,46,60
320,OVER,OVER,OVER,57742,47072,18832,6925,2849,1643,1011,642,419,255,160,103,75,55,84
340,418,OVER,OVER,OVER,47908,11670,5917,3281,2204,1472,975,641,413,259,167,121,86,111
360,231,857,OVER,OVER,OVER,40228,4870,3529,2737,1973,1356,943,613,370,239,167,119,167
380,183,159,11534,OVER,OVER,OVER,8304,2105,1809,1445,1044,738,490,301,192,138,96,168
400,283,163,106,3183,OVER,OVER,OVER,1614,932,804,620,460,341,205,156,111,91,215
420,83,171,9,59,406,OVER,OVER,OVER,628,390,372,312,245,170,133,95,89,265
440,10,104,78,44,43,141,OVER,OVER,OVER,483,241,259,206,157,106,86,91,312
460,239,83,67,22,11,16,1422,OVER,OVER,OVER,316,187,187,146,101,80,84,269
480,67,134,66,50,15,25,52,11915,OVER,OVER,OVER,257,130,109,96,68,81,224
500,290,178,60,21,33,23,6,27,14264,OVER,OVER,OVER,189,82,63,67,82,196
