B8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,20390,44480,33265,12985,5687,1561,527,280,209,159,121,90,60,38,26,17,15,26
260,89531,72992,54634,20587,8474,2117,657,333,242,188,149,119,81,49,35,22,22,32
280,OVER,194099,97713,40616,20526,6052,1857,750,453,303,208,150,109,70,49,32,26,49
300,OVER,OVER,105598,67120,46737,16720,5596,2128,1136,678,416,263,167,102,75,50,41,58
320,OVER,OVER,OVER,58347,49088,20053,7378,3034,1669,991,601,387,243,151,91,69,51,86
340,451,OVER,OVER,OVER,46810,12440,6198,3266,2077,1357,881,588,368,222,143,103,77,116
360,30,1680,OVER,OVER,OVER,40292,4881,3342,2446,1727,1163,791,494,311,197,135,97,159
380,45,85,14281,OVER,OVER,OVER,8097,1884,1559,1187,830,566,365,216,148,91,77,169
400,0,105,130,4379,OVER,OVER,OVER,1725,790,657,478,342,222,153,102,69,75,209
420,55,6,49,9,559,OVER,OVER,OVER,603,321,276,203,151,116,80,66,70,310
440,54,35,72,25,42,136,OVER,OVER,OVER,470,156,157,114,90,61,52,79,326
460,142,0,34,10,27,21,1422,OVER,OVER,OVER,281,114,114,91,52,51,60,281
480,137,47,79,73,46,35,49,15492,OVER,OVER,OVER,221,78,64,68,55,55,217
500,28,47,62,51,31,18,25,36,16340,OVER,OVER,OVER,151,56,55,59,66,195
