G10,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,17501,40923,32256,13306,6240,1836,724,459,376,299,219,157,103,65,46,34,24,26
260,96678,63329,48625,19323,8479,2264,837,573,497,411,320,249,174,108,68,52,35,38
280,OVER,213607,98891,41956,21461,6318,2082,975,673,482,352,259,185,117,76,51,41,53
300,OVER,OVER,101956,62940,42503,14694,4838,1900,1056,667,426,284,183,113,74,53,45,57
320,OVER,OVER,OVER,52472,41408,16398,5937,2452,1382,859,544,360,223,143,98,61,55,86
340,423,OVER,OVER,OVER,44971,10141,5007,2735,1827,1235,820,552,352,227,145,110,76,102
360,130,1165,OVER,OVER,OVER,34675,3974,2936,2263,1676,1166,801,508,309,197,132,100,132
380,98,120,12857,OVER,OVER,OVER,7703,1727,1521,1203,879,620,403,250,155,109,88,146
400,219,236,118,4095,OVER,OVER,OVER,1469,763,676,534,389,280,195,127,84,76,183
420,83,188,103,33,383,OVER,OVER,OVER,638,348,338,266,214,141,111,86,92,236
440,192,140,57,8,58,136,OVER,OVER,OVER,454,197,218,179,129,96,78,76,298
460,181,61,4,14,53,23,1356,OVER,OVER,OVER,310,155,149,122,88,71,88,245
480,212,62,40,15,41,24,44,12920,OVER,OVER,OVER,236,109,94,88,59,83,211
500,184,202,72,50,40,37,24,44,15611,OVER,OVER,OVER,166,66,70,59,67,194
