G6,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,18942,39936,29545,11262,4856,1267,409,222,174,138,111,85,67,57,48,40,39,58
260,81933,67308,49183,18691,7604,1804,539,260,193,150,127,105,79,61,47,41,38,52
280,OVER,182494,92190,37685,18938,5575,1680,648,387,256,184,136,106,76,56,50,43,60
300,OVER,OVER,103925,65035,44667,15842,5160,1907,1004,605,383,258,165,112,80,62,56,72
320,OVER,OVER,OVER,57699,47448,18943,6863,2729,1500,891,562,368,238,163,120,90,81,112
340,972,OVER,OVER,OVER,44737,11403,5534,2917,1845,1211,791,530,359,234,167,119,110,143
360,595,1810,OVER,OVER,OVER,37587,4293,2931,2180,1550,1053,717,464,304,202,147,127,176
380,877,449,14745,OVER,OVER,OVER,7857,1768,1471,1145,811,559,369,247,181,137,122,212
400,1137,610,498,4287,OVER,OVER,OVER,1618,858,712,531,424,309,230,173,144,143,256
420,972,546,377,300,703,OVER,OVER,OVER,672,414,378,295,229,171,144,137,131,295
440,800,430,358,239,173,216,OVER,OVER,OVER,480,223,235,178,143,121,110,111,313
460,864,490,357,229,185,100,1391,OVER,OVER,OVER,340,176,172,132,110,100,117,276
480,933,610,392,275,228,106,111,14454,OVER,OVER,OVER,266,133,125,119,107,117,236
500,1174,733,516,333,254,145,110,126,13680,OVER,OVER,OVER,244,128,143,125,143,228
