D2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,19219,40857,29590,11325,4875,1274,452,250,198,161,132,99,78,62,50,40,42,45
260,79896,68382,50625,19053,7688,1878,586,306,233,190,156,126,95,64,53,39,35,44
280,OVER,187845,95103,37837,19171,5589,1731,697,417,291,210,159,120,84,60,51,43,56
300,OVER,OVER,107326,66853,45890,16272,5302,2014,1076,639,409,272,181,117,88,65,60,64
320,OVER,OVER,OVER,60474,48805,19702,7121,2858,1570,937,588,387,248,170,118,86,78,97
340,972,OVER,OVER,OVER,45559,11763,5725,2993,1915,1263,832,551,362,236,169,129,107,117
360,545,2337,OVER,OVER,OVER,36325,4375,3016,2238,1595,1099,734,478,315,207,163,128,140
380,739,351,14272,OVER,OVER,OVER,8238,1803,1512,1157,832,587,389,254,170,134,117,161
400,1031,557,468,4456,OVER,OVER,OVER,1739,880,740,558,429,298,218,164,134,133,184
420,750,373,313,246,618,OVER,OVER,OVER,735,431,392,297,239,176,131,124,105,211
440,735,331,269,191,165,209,OVER,OVER,OVER,566,237,240,182,145,122,98,97,211
460,769,346,279,216,183,93,1493,OVER,OVER,OVER,352,167,168,134,104,100,107,197
480,856,469,334,197,181,90,99,13352,OVER,OVER,OVER,279,123,126,118,99,103,180
500,1148,599,488,331,259,129,96,95,15898,OVER,OVER,OVER,257,110,123,117,125,187
