C6,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,23369,48051,33145,12691,5551,1506,539,275,204,157,120,93,67,52,43,30,28,33
260,116936,78859,55684,20570,8402,2093,640,322,226,172,143,113,87,57,39,33,29,38
280,OVER,220692,99281,41478,21285,6313,1996,781,459,305,210,156,115,73,56,38,32,43
300,OVER,OVER,106967,69463,48403,17333,5774,2206,1174,701,434,283,184,118,80,58,48,55
320,OVER,OVER,OVER,59176,49134,19876,7448,3037,1695,1019,631,402,257,163,107,79,69,86
340,381,OVER,OVER,OVER,52965,12359,6292,3375,2180,1432,924,615,399,254,163,116,95,112
360,273,663,OVER,OVER,OVER,49821,4996,3475,2555,1836,1259,832,532,333,222,148,112,144
380,313,172,5423,OVER,OVER,OVER,10246,1957,1646,1254,899,618,400,252,167,115,98,136
400,316,340,248,2040,OVER,OVER,OVER,1964,862,741,554,414,289,193,134,110,93,156
420,520,316,212,97,334,OVER,OVER,OVER,776,385,347,255,200,145,112,93,94,204
440,306,186,156,95,105,115,OVER,OVER,OVER,521,195,203,156,124,92,78,84,213
460,345,213,177,89,116,39,1102,OVER,OVER,OVER,326,157,138,120,78,67,76,178
480,404,268,173,134,113,61,70,9676,OVER,OVER,OVER,242,105,103,90,68,72,161
500,714,200,257,179,122,46,46,66,11500,OVER,OVER,OVER,213,87,92,76,99,171
