B2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,20108,43877,31994,12339,5281,1397,447,242,191,157,112,85,61,41,30,17,13,14
260,83060,71048,52472,19694,8085,1956,597,301,228,184,150,120,81,52,35,24,20,18
280,OVER,196874,101722,41191,20432,5862,1800,705,420,289,202,151,107,67,47,31,25,30
300,OVER,OVER,112250,69989,47525,16364,5341,1997,1061,633,396,258,167,105,72,52,42,42
320,OVER,OVER,OVER,60979,48886,19386,6912,2743,1492,899,557,354,225,138,91,56,45,59
340,454,OVER,OVER,OVER,47617,11513,5529,2884,1832,1202,787,509,326,203,128,92,71,67
360,64,1499,OVER,OVER,OVER,39127,4267,2924,2156,1550,1045,707,444,270,172,118,79,85
380,15,-26,14502,OVER,OVER,OVER,8921,1704,1406,1091,775,523,335,204,133,82,70,85
400,-42,12,78,4675,OVER,OVER,OVER,1530,774,657,488,355,242,167,98,75,57,105
420,119,47,64,20,427,OVER,OVER,OVER,711,367,320,236,179,126,81,57,52,124
440,24,23,49,-16,15,119,OVER,OVER,OVER,520,198,192,137,97,73,56,48,142
460,44,-23,36,12,8,9,1347,OVER,OVER,OVER,330,122,132,89,62,47,42,137
480,-108,-55,-18,-4,27,11,35,12196,OVER,OVER,OVER,247,84,80,68,45,47,118
500,38,21,70,14,45,15,25,20,17306,OVER,OVER,OVER,190,42,67,63,58,115
