E11,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,106462,136278,88439,36822,17029,6867,3789,2779,2196,1846,1439,1135,810,561,407,300,250,330
260,151700,197879,134640,56064,25335,9472,4807,3398,2752,2332,1898,1593,1170,809,575,411,335,461
280,OVER,389529,243780,110250,57612,23057,10319,5876,3899,2939,2186,1730,1254,858,616,445,381,532
300,OVER,OVER,201411,134464,93474,43145,20112,10479,6261,4280,2851,2071,1370,922,666,493,419,595
320,OVER,OVER,OVER,84288,71858,39385,20525,11685,7241,5017,3383,2452,1627,1089,783,562,475,667
340,5939,OVER,OVER,OVER,32381,23271,16970,12468,9065,6822,4766,3554,2341,1548,1084,774,639,895
360,368,2534,OVER,OVER,OVER,15511,13625,12285,10174,8131,5927,4435,2934,1916,1311,928,763,1131
380,363,188,1624,OVER,OVER,OVER,7575,6530,6109,5286,4036,3102,2092,1377,953,690,626,1172
400,407,225,183,1596,OVER,OVER,OVER,7385,3010,2905,2273,1876,1350,947,706,535,527,1316
420,430,182,120,119,1398,OVER,OVER,OVER,3819,1446,1471,1238,991,759,591,472,549,1774
440,299,138,90,68,77,870,OVER,OVER,OVER,3988,809,1012,783,585,470,388,497,1864
460,310,141,88,78,78,91,1481,OVER,OVER,OVER,2014,695,739,556,404,348,439,1598
480,359,154,107,88,107,123,203,2815,OVER,OVER,OVER,1381,467,432,434,316,368,1126
500,417,189,133,101,95,71,92,173,2221,OVER,OVER,OVER,882,286,331,355,370,914
