B8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,23459,49865,36214,14260,6221,1648,526,260,200,155,120,91,62,38,25,20,18,31
260,81415,80543,57607,21564,9060,2233,659,319,234,188,152,121,82,52,37,24,22,45
280,OVER,198763,107040,44792,22612,6492,1941,760,459,309,216,160,119,78,49,34,30,59
300,OVER,OVER,113907,72114,49142,17094,5607,2120,1129,674,425,281,180,114,76,56,45,68
320,OVER,OVER,OVER,63020,51094,20205,7457,2982,1653,991,609,390,243,156,101,68,52,96
340,728,OVER,OVER,OVER,46519,12307,6065,3244,2075,1356,875,585,377,231,147,101,75,128
360,-23,1863,OVER,OVER,OVER,36387,4850,3343,2492,1768,1202,812,514,316,196,125,100,173
380,136,25,14690,OVER,OVER,OVER,8745,2013,1664,1264,891,612,393,246,162,110,85,202
400,140,92,5,3623,OVER,OVER,OVER,1974,916,763,549,423,279,182,132,89,88,255
420,125,75,36,25,434,OVER,OVER,OVER,711,418,369,268,205,148,107,73,83,351
440,-28,31,29,-5,40,129,OVER,OVER,OVER,547,221,226,164,115,86,66,77,376
460,67,91,53,21,8,33,1568,OVER,OVER,OVER,338,154,148,107,84,58,85,309
480,-43,0,34,74,28,10,49,16011,OVER,OVER,OVER,247,110,101,91,53,69,257
500,72,-40,46,32,-6,20,25,29,19525,OVER,OVER,OVER,202,66,70,64,76,240
