B2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,141080,157003,90775,33095,13537,4774,2394,1685,1338,1134,914,704,495,345,249,169,127,109
260,190954,226192,139340,51940,20701,6807,3074,2021,1606,1364,1108,913,655,444,314,223,167,151
280,OVER,414471,237954,103009,53773,21343,9325,4868,3022,2171,1582,1214,864,579,425,301,235,212
300,OVER,OVER,225478,156581,112046,52445,24315,12300,6872,4519,2896,2071,1352,893,636,457,352,303
320,OVER,OVER,OVER,109968,94229,50451,25936,14259,8332,5520,3636,2599,1695,1097,770,530,406,375
340,6690,OVER,OVER,OVER,40136,28562,19729,13797,9607,7029,4822,3525,2319,1522,1039,716,532,444
360,-3,2880,OVER,OVER,OVER,17057,14711,12839,10305,8097,5819,4298,2831,1823,1234,834,625,526
380,-9,38,1944,OVER,OVER,OVER,8036,7062,6358,5392,4023,3019,1999,1305,871,599,450,409
400,12,11,40,1732,OVER,OVER,OVER,7881,3296,3123,2361,1871,1300,881,616,424,319,363
420,3,2,0,26,1536,OVER,OVER,OVER,4291,1619,1588,1217,911,668,495,368,292,414
440,-7,-2,4,-2,24,1091,OVER,OVER,OVER,3712,839,967,700,489,389,300,268,414
460,0,-10,5,-2,15,45,1623,OVER,OVER,OVER,2163,613,660,469,327,261,253,373
480,3,-5,-5,13,47,79,162,3216,OVER,OVER,OVER,1320,377,371,379,264,229,335
500,-15,-5,-1,5,9,17,30,108,2283,OVER,OVER,OVER,871,212,246,281,244,294
