D9,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,20583,42634,30762,11728,5126,1396,527,303,234,171,134,94,67,49,34,24,27,36
260,90551,74639,53740,20107,8195,2032,668,367,270,213,171,131,94,65,44,35,26,31
280,OVER,198635,95926,38368,19302,5634,1775,736,452,312,216,157,112,73,52,38,34,43
300,OVER,OVER,104277,64871,44786,16007,5312,2031,1095,652,403,262,169,110,76,51,44,51
320,OVER,OVER,OVER,56927,47003,18906,7002,2848,1572,938,588,375,236,149,96,67,61,72
340,446,OVER,OVER,OVER,45883,11503,5668,2985,1915,1269,818,555,361,222,146,100,83,96
360,291,866,OVER,OVER,OVER,36049,4446,3043,2230,1618,1085,743,473,294,186,129,98,118
380,223,234,8299,OVER,OVER,OVER,8130,1727,1435,1098,776,549,345,218,144,99,86,126
400,430,343,209,2868,OVER,OVER,OVER,1638,738,625,457,331,233,168,102,88,82,148
420,447,286,173,115,376,OVER,OVER,OVER,644,311,266,197,157,120,92,63,75,179
440,288,116,104,78,21,152,OVER,OVER,OVER,461,148,153,112,84,82,65,68,195
460,429,168,100,105,45,45,1439,OVER,OVER,OVER,270,109,111,82,63,51,68,157
480,431,228,167,126,71,60,81,13163,OVER,OVER,OVER,212,68,73,72,60,77,143
500,393,243,88,134,120,58,49,75,14980,OVER,OVER,OVER,186,80,91,88,76,154
