F7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,19453,41201,30385,11740,5078,1328,432,231,171,138,107,79,62,49,34,27,27,32
260,84607,69381,50709,19020,7862,1894,574,274,206,160,133,104,77,50,39,29,23,38
280,OVER,186068,91879,38368,19265,5663,1752,690,408,279,195,136,106,68,50,33,29,44
300,OVER,OVER,100433,64143,44635,15788,5315,1998,1079,641,403,267,168,110,75,54,43,60
320,OVER,OVER,OVER,57387,46928,19060,6934,2866,1564,950,585,382,239,152,98,75,59,81
340,480,OVER,OVER,OVER,46900,11811,5851,3113,1989,1298,850,574,361,226,146,110,90,101
360,207,809,OVER,OVER,OVER,37748,4677,3195,2361,1672,1150,765,479,299,194,135,105,132
380,267,158,6377,OVER,OVER,OVER,8338,1871,1556,1194,846,598,378,232,153,111,92,152
400,464,159,218,2487,OVER,OVER,OVER,1843,849,717,534,395,286,187,136,90,74,180
420,354,85,109,143,383,OVER,OVER,OVER,719,380,348,267,201,152,112,78,87,244
440,199,124,129,47,79,136,OVER,OVER,OVER,513,204,210,153,104,88,75,88,260
460,331,142,96,86,58,40,1393,OVER,OVER,OVER,306,141,142,98,74,66,83,223
480,262,144,141,88,82,51,68,13578,OVER,OVER,OVER,239,111,94,89,79,71,174
500,326,304,185,109,118,57,27,39,14213,OVER,OVER,OVER,192,73,86,76,76,159
