F3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,19853,43137,31970,13022,5919,1690,616,343,255,193,150,112,83,58,40,32,24,40
260,96175,68337,49100,18901,8091,2077,689,376,297,227,182,142,104,70,51,37,33,47
280,OVER,186646,92215,39117,19693,5690,1766,733,463,325,241,175,127,90,61,46,35,64
300,OVER,OVER,100363,62094,41830,14445,4684,1794,994,620,389,264,169,112,77,59,47,68
320,7560822,OVER,OVER,52929,42457,16752,6161,2502,1412,875,549,367,234,150,99,75,59,93
340,445,OVER,OVER,OVER,47758,10262,5112,2707,1781,1221,800,535,337,220,149,108,94,131
360,301,448,OVER,OVER,OVER,41078,4120,2877,2142,1574,1076,734,473,298,192,131,113,170
380,410,199,3083,OVER,OVER,OVER,7907,1648,1416,1094,787,564,375,247,152,121,103,204
400,507,274,193,1222,OVER,OVER,OVER,1484,757,645,498,371,273,182,150,100,95,215
420,504,267,138,141,269,OVER,OVER,OVER,684,349,317,240,193,146,120,88,103,313
440,474,191,73,98,91,108,OVER,OVER,OVER,464,186,200,151,110,89,74,96,363
460,399,216,94,118,84,30,602,OVER,OVER,OVER,284,138,143,105,85,72,88,339
480,462,202,161,120,80,44,70,7842,OVER,OVER,OVER,233,102,99,90,51,79,272
500,681,292,237,142,139,62,47,47,10361,OVER,OVER,OVER,201,81,89,84,88,243
