E6,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,19876,41618,30563,11649,5034,1356,474,257,189,149,111,85,62,43,29,24,21,24
260,82456,73075,53486,19566,8053,1982,609,302,226,180,136,112,77,58,39,28,21,28
280,OVER,185006,94922,38599,19243,5669,1776,712,420,279,200,146,109,72,49,32,30,35
300,OVER,OVER,106522,67887,46901,16686,5562,2088,1128,666,407,266,173,106,75,54,42,52
320,OVER,OVER,OVER,61066,49954,19999,7412,3021,1671,992,610,396,251,155,96,72,59,67
340,333,OVER,OVER,OVER,46375,12392,6129,3229,2068,1360,876,574,369,242,149,110,81,92
360,210,583,OVER,OVER,OVER,36700,4861,3327,2445,1730,1163,792,508,311,196,129,104,122
380,57,146,7007,OVER,OVER,OVER,7449,1966,1620,1240,879,593,378,241,153,104,85,120
400,358,255,120,2182,OVER,OVER,OVER,1547,870,713,519,380,251,181,122,76,61,125
420,295,188,51,82,312,OVER,OVER,OVER,615,352,306,233,180,128,100,78,70,185
440,163,116,78,41,71,125,OVER,OVER,OVER,458,172,183,135,99,77,62,79,194
460,159,71,71,63,61,20,1270,OVER,OVER,OVER,270,126,133,93,69,55,75,177
480,122,176,96,46,75,32,55,13795,OVER,OVER,OVER,225,75,83,73,66,83,150
500,447,222,205,131,68,36,21,33,12960,OVER,OVER,OVER,168,56,51,70,54,150
