C2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,19757,41965,30471,11704,4960,1318,440,244,191,156,121,90,66,51,37,30,29,29
260,75446,70998,52327,19318,7920,1887,578,296,232,183,146,115,86,56,39,27,22,33
280,OVER,188455,95373,38794,19335,5647,1703,694,417,287,205,154,109,73,50,36,33,43
300,OVER,OVER,104639,65420,44545,15565,5150,1962,1051,634,401,261,168,110,75,57,48,54
320,9628520,OVER,OVER,57422,46612,18744,6818,2744,1507,918,574,375,240,150,108,73,61,77
340,473,OVER,OVER,OVER,44876,11291,5555,2930,1876,1247,817,537,352,220,148,107,80,104
360,281,742,OVER,OVER,OVER,37025,4292,2947,2180,1568,1071,726,463,295,196,133,102,122
380,257,202,6407,OVER,OVER,OVER,8334,1748,1460,1112,811,567,367,231,152,110,81,133
400,450,411,221,2347,OVER,OVER,OVER,1682,804,685,518,384,265,185,136,109,102,170
420,413,253,172,167,370,OVER,OVER,OVER,721,384,356,254,195,149,111,84,90,206
440,463,130,100,87,65,150,OVER,OVER,OVER,545,201,214,146,115,89,60,79,195
460,264,173,127,95,68,44,1141,OVER,OVER,OVER,315,141,136,103,75,67,70,182
480,463,276,180,64,90,42,72,10083,OVER,OVER,OVER,266,91,98,96,73,58,159
500,660,328,229,212,117,75,33,55,13573,OVER,OVER,OVER,205,80,85,93,86,186
