target,cohort,feature_set,model,config,n_repeats,mean_rmse,std_rmse,mean_mae,mean_r2,mean_improvement_vs_test_mean_pct
glucose_gL,all_known,eem_full,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=log1p",10,0.80853803,0.33963891,0.42854213,-0.53934933,-20.818934
glucose_gL,all_known,raman_full,pcr,"n_components=8,alpha=1.0,max_features=384,y_transform=log1p",10,0.80857642,0.37233255,0.36510396,-0.75311818,-23.24838
glucose_gL,all_known,fusion_interpretable,ridge,"alpha=10.0,max_features=24,y_transform=none",10,0.80881638,0.29400009,0.46274699,-1.2838688,-37.418695
glucose_gL,all_known,fusion_full,ridge,"alpha=10.0,max_features=24,y_transform=none",10,0.80886986,0.30019298,0.47295058,-1.4219431,-38.77584
glucose_gL,all_known,fusion_full,pcr,"n_components=3,alpha=1.0,max_features=192,y_transform=none",10,0.80945921,0.31292825,0.46113503,-1.0834872,-33.833043
glucose_gL,all_known,eem_full,pcr,"n_components=8,alpha=1.0,max_features=24,y_transform=none",10,0.80952927,0.28711319,0.49798293,-0.82375192,-27.774751
glucose_gL,all_known,raman_full,knn,"k=5,weighted=True,max_features=96,y_transform=log1p",10,0.80957471,0.3580205,0.37825607,-0.66097504,-24.238969
glucose_gL,all_known,raman_full,pcr,"n_components=5,alpha=1.0,max_features=48,y_transform=none",10,0.80966676,0.31927332,0.45870596,-0.94199115,-31.148228
glucose_gL,all_known,eem_full,pcr,"n_components=12,alpha=1.0,max_features=192,y_transform=none",10,0.80969614,0.28174555,0.49538751,-0.8423215,-28.240066
glucose_gL,all_known,eem_full,pcr,"n_components=12,alpha=1.0,max_features=384,y_transform=none",10,0.80969614,0.28174555,0.49538751,-0.8423215,-28.240066
glucose_gL,all_known,raman_full,ridge,"alpha=10.0,max_features=12,y_transform=none",10,0.81008298,0.32581657,0.45479787,-0.89149577,-30.098844
glucose_gL,all_known,fusion_full,knn,"k=3,weighted=True,max_features=24,y_transform=none",10,0.81030908,0.357808,0.37774593,-0.84834882,-26.595515
glucose_gL,all_known,fusion_full,pcr,"n_components=2,alpha=1.0,max_features=48,y_transform=none",10,0.81032098,0.30052413,0.46610709,-1.3055253,-37.508328
glucose_gL,all_known,eem_interpretable,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=none",10,0.81036135,0.28279842,0.49922989,-0.87760476,-28.825803
glucose_gL,all_known,eem_interpretable,pls,"n_components=8,alpha=1.0,max_features=24,y_transform=none",10,0.81036135,0.28279842,0.49922989,-0.87760476,-28.825803
glucose_gL,all_known,eem_interpretable,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=none",10,0.81036135,0.28279842,0.49922989,-0.87760476,-28.825803
glucose_gL,all_known,eem_interpretable,pls,"n_components=8,alpha=1.0,max_features=96,y_transform=none",10,0.81036135,0.28279842,0.49922989,-0.87760476,-28.825803
glucose_gL,all_known,eem_full,pcr,"n_components=12,alpha=1.0,max_features=96,y_transform=none",10,0.81060558,0.27390535,0.49429542,-0.87526755,-29.118006
glucose_gL,all_known,fusion_interpretable,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=none",10,0.81097647,0.29346009,0.46440576,-1.3684685,-38.757578
glucose_gL,all_known,raman_full,pcr,"n_components=12,alpha=1.0,max_features=48,y_transform=none",10,0.81117602,0.31768828,0.46300484,-0.96050562,-31.675323
glucose_gL,all_known,fusion_full,pls,"n_components=8,alpha=1.0,max_features=192,y_transform=log1p",10,0.81120211,0.3682298,0.4248718,-0.79392633,-26.84341
glucose_gL,all_known,raman_full,pcr,"n_components=2,alpha=1.0,max_features=12,y_transform=none",10,0.81138061,0.32490967,0.4547562,-0.90424482,-30.361128
glucose_gL,all_known,fusion_full,knn,"k=9,weighted=True,max_features=12,y_transform=none",10,0.81153519,0.34150164,0.41548161,-0.84183284,-28.849726
glucose_gL,all_known,raman_full,pcr,"n_components=3,alpha=1.0,max_features=48,y_transform=none",10,0.81155047,0.32167151,0.45476952,-0.95365965,-31.374553
glucose_gL,all_known,fusion_full,pcr,"n_components=12,alpha=1.0,max_features=24,y_transform=none",10,0.81175791,0.29292105,0.47782413,-1.4990002,-40.477051
glucose_gL,all_known,eem_interpretable,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=none",10,0.81183647,0.28126583,0.49930926,-0.89224709,-29.266935
glucose_gL,all_known,eem_interpretable,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=none",10,0.81183647,0.28126583,0.49930926,-0.89224709,-29.266935
glucose_gL,all_known,eem_interpretable,pls,"n_components=12,alpha=1.0,max_features=48,y_transform=none",10,0.81183647,0.28126583,0.49930926,-0.89224709,-29.266935
glucose_gL,all_known,eem_interpretable,pls,"n_components=12,alpha=1.0,max_features=96,y_transform=none",10,0.81183647,0.28126583,0.49930926,-0.89224709,-29.266935
glucose_gL,all_known,raman_full,knn,"k=9,weighted=True,max_features=24,y_transform=none",10,0.81226961,0.35578941,0.40885184,-0.75045735,-26.312011
glucose_gL,all_known,raman_full,knn,"k=9,weighted=True,max_features=384,y_transform=none",10,0.81235601,0.30500598,0.42486073,-1.2121692,-35.337251
glucose_gL,all_known,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=log1p",10,0.81239445,0.37319314,0.37416076,-0.70744598,-22.899733
glucose_gL,all_known,raman_full,pcr,"n_components=8,alpha=1.0,max_features=12,y_transform=none",10,0.81246635,0.32554686,0.45474788,-0.91270875,-30.706351
glucose_gL,all_known,fusion_full,pls,"n_components=3,alpha=1.0,max_features=384,y_transform=none",10,0.81306055,0.28164442,0.49340414,-1.5789001,-42.47168
glucose_gL,all_known,fusion_full,knn,"k=3,weighted=True,max_features=192,y_transform=none",10,0.81334508,0.33675622,0.39691236,-0.97887232,-31.052871
glucose_gL,all_known,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=none",10,0.81336666,0.32608525,0.45554527,-0.9173682,-30.886845
glucose_gL,all_known,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=48,y_transform=none",10,0.81336666,0.32608525,0.45554527,-0.9173682,-30.886845
glucose_gL,all_known,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=none",10,0.81336666,0.32608525,0.45554527,-0.9173682,-30.886845
glucose_gL,all_known,eem_interpretable,ridge,"alpha=0.1,max_features=12,y_transform=none",10,0.81389003,0.27945745,0.50176095,-0.90955112,-29.815086
glucose_gL,all_known,eem_interpretable,ridge,"alpha=0.1,max_features=24,y_transform=none",10,0.81389003,0.27945745,0.50176095,-0.90955112,-29.815086
glucose_gL,all_known,eem_interpretable,ridge,"alpha=0.1,max_features=48,y_transform=none",10,0.81389003,0.27945745,0.50176095,-0.90955112,-29.815086
glucose_gL,all_known,eem_interpretable,ridge,"alpha=0.1,max_features=96,y_transform=none",10,0.81389003,0.27945745,0.50176095,-0.90955112,-29.815086
glucose_gL,all_known,raman_full,pcr,"n_components=3,alpha=1.0,max_features=12,y_transform=none",10,0.8140561,0.32177046,0.45742204,-0.94130367,-31.426921
glucose_gL,all_known,raman_full,pls,"n_components=3,alpha=1.0,max_features=192,y_transform=none",10,0.81426126,0.30600288,0.47259935,-1.056885,-34.006138
glucose_gL,all_known,raman_full,pcr,"n_components=8,alpha=1.0,max_features=48,y_transform=none",10,0.8144194,0.31844917,0.46427641,-0.98680249,-32.36756
glucose_gL,all_known,eem_full,knn,"k=5,weighted=True,max_features=12,y_transform=none",10,0.81449904,0.31812387,0.43537296,-0.63887456,-23.94889
glucose_gL,all_known,raman_full,pcr,"n_components=8,alpha=1.0,max_features=24,y_transform=none",10,0.81504461,0.31980233,0.45955032,-0.96251449,-31.949589
glucose_gL,all_known,fusion_full,pls,"n_components=12,alpha=1.0,max_features=48,y_transform=log1p",10,0.81518956,0.32854164,0.42316457,-0.95993621,-31.271603
glucose_gL,all_known,fusion_full,ridge,"alpha=10.0,max_features=384,y_transform=log1p",10,0.8152875,0.33306305,0.41442381,-0.98868918,-31.836924
glucose_gL,all_known,raman_full,knn,"k=5,weighted=True,max_features=384,y_transform=log1p",10,0.815644,0.34624944,0.38609715,-0.82515909,-28.154042
glucose_gL,all_known,eem_full,pls,"n_components=3,alpha=1.0,max_features=192,y_transform=none",10,0.81572167,0.27397673,0.51758109,-0.98103357,-30.991301
glucose_gL,all_known,eem_full,pls,"n_components=3,alpha=1.0,max_features=384,y_transform=none",10,0.81572167,0.27397673,0.51758109,-0.98103357,-30.991301
glucose_gL,all_known,fusion_full,pls,"n_components=8,alpha=1.0,max_features=384,y_transform=log1p",10,0.81586412,0.34020692,0.41361455,-1.1511361,-33.868107
glucose_gL,all_known,eem_full,ridge,"alpha=10.0,max_features=24,y_transform=none",10,0.81593869,0.2902831,0.49525338,-0.85999899,-28.873624
glucose_gL,all_known,fusion_interpretable,pcr,"n_components=8,alpha=1.0,max_features=12,y_transform=none",10,0.81637088,0.28763166,0.47641572,-1.5169657,-41.622703
glucose_gL,all_known,raman_full,knn,"k=3,weighted=True,max_features=24,y_transform=log1p",10,0.81638568,0.37103065,0.3717466,-0.61588106,-23.381512
glucose_gL,all_known,raman_full,pcr,"n_components=5,alpha=1.0,max_features=96,y_transform=none",10,0.81719032,0.31424837,0.45994878,-1.0348984,-33.529926
glucose_gL,all_known,fusion_interpretable,pcr,"n_components=8,alpha=1.0,max_features=24,y_transform=none",10,0.81766829,0.28878853,0.4646123,-1.4101482,-40.332998
glucose_gL,all_known,raman_full,ridge,"alpha=10.0,max_features=384,y_transform=log1p",10,0.81772919,0.35773352,0.39850203,-0.79952606,-27.256258
glucose_gL,all_known,raman_interpretable,knn,"k=5,weighted=True,max_features=12,y_transform=none",10,0.81786119,0.28550654,0.41175887,-1.6155966,-42.465353
glucose_gL,all_known,eem_full,pls,"n_components=3,alpha=1.0,max_features=48,y_transform=none",10,0.81788603,0.27542517,0.50871957,-0.90219804,-30.171618
glucose_gL,all_known,raman_full,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=none",10,0.81842922,0.31421627,0.46247637,-1.0605989,-34.150421
glucose_gL,all_known,fusion_interpretable,ridge,"alpha=10.0,max_features=48,y_transform=log1p",10,0.81858293,0.3647369,0.37610572,-0.93991393,-27.834236
glucose_gL,all_known,fusion_interpretable,ridge,"alpha=10.0,max_features=96,y_transform=log1p",10,0.81858293,0.3647369,0.37610572,-0.93991393,-27.834236
glucose_gL,all_known,fusion_full,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=log1p",10,0.81860878,0.33652179,0.40138998,-1.0110899,-32.439662
glucose_gL,all_known,eem_full,knn,"k=3,weighted=True,max_features=96,y_transform=none",10,0.81861547,0.2915311,0.42296728,-1.1870257,-34.867361
glucose_gL,all_known,fusion_full,pcr,"n_components=2,alpha=1.0,max_features=96,y_transform=none",10,0.81900162,0.30671637,0.4695326,-1.3194393,-38.339818
glucose_gL,all_known,raman_full,pcr,"n_components=8,alpha=1.0,max_features=192,y_transform=log1p",10,0.81929961,0.37079581,0.37120146,-0.893463,-26.520572
glucose_gL,all_known,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=24,y_transform=log1p",10,0.81954844,0.37417958,0.37457865,-0.80158746,-24.975661
glucose_gL,all_known,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=48,y_transform=log1p",10,0.81954844,0.37417958,0.37457865,-0.80158746,-24.975661
glucose_gL,all_known,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=96,y_transform=log1p",10,0.81954844,0.37417958,0.37457865,-0.80158746,-24.975661
glucose_gL,all_known,raman_full,ridge,"alpha=1.0,max_features=12,y_transform=none",10,0.82003566,0.32325466,0.46692344,-0.96461949,-32.345608
glucose_gL,all_known,raman_full,pcr,"n_components=12,alpha=1.0,max_features=12,y_transform=none",10,0.82003566,0.32325466,0.46692344,-0.96461949,-32.345608
glucose_gL,all_known,eem_full,knn,"k=5,weighted=True,max_features=24,y_transform=none",10,0.82044507,0.3431264,0.42486706,-0.61249053,-22.820638
glucose_gL,all_known,raman_full,pls,"n_components=3,alpha=1.0,max_features=384,y_transform=none",10,0.82046112,0.32177727,0.46716134,-1.0152545,-33.352901
glucose_gL,all_known,fusion_interpretable,ridge,"alpha=10.0,max_features=48,y_transform=none",10,0.82054367,0.28910295,0.46779496,-1.4007447,-40.526284
glucose_gL,all_known,fusion_interpretable,ridge,"alpha=10.0,max_features=96,y_transform=none",10,0.82054367,0.28910295,0.46779496,-1.4007447,-40.526284
glucose_gL,all_known,fusion_interpretable,ridge,"alpha=1.0,max_features=12,y_transform=none",10,0.82065493,0.28574296,0.48039491,-1.5661858,-42.83701
glucose_gL,all_known,fusion_interpretable,pcr,"n_components=12,alpha=1.0,max_features=12,y_transform=none",10,0.82065493,0.28574296,0.48039491,-1.5661858,-42.83701
glucose_gL,all_known,fusion_interpretable,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=none",10,0.8207036,0.28203545,0.47929714,-1.5868775,-43.24389
glucose_gL,all_known,raman_interpretable,knn,"k=9,weighted=True,max_features=12,y_transform=none",10,0.82090545,0.29767791,0.43658292,-1.3267574,-38.470155
glucose_gL,all_known,eem_full,pcr,"n_components=12,alpha=1.0,max_features=24,y_transform=none",10,0.82103655,0.28407171,0.51024532,-0.90317579,-30.238934
glucose_gL,all_known,raman_full,knn,"k=9,weighted=True,max_features=12,y_transform=none",10,0.82118382,0.33934368,0.4111451,-0.9575968,-31.522965
glucose_gL,all_known,raman_full,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=none",10,0.82119648,0.32389204,0.46718209,-0.96108149,-32.395168
glucose_gL,all_known,eem_full,pcr,"n_components=12,alpha=1.0,max_features=48,y_transform=none",10,0.82161243,0.28279081,0.50067624,-0.8937205,-30.112157
glucose_gL,all_known,raman_full,knn,"k=3,weighted=True,max_features=12,y_transform=log1p",10,0.82226902,0.37993331,0.37492472,-0.5738169,-22.570339
glucose_gL,all_known,raman_full,pls,"n_components=2,alpha=1.0,max_features=192,y_transform=none",10,0.82247822,0.32531462,0.44973277,-1.0738833,-34.059108
glucose_gL,all_known,raman_full,pcr,"n_components=3,alpha=1.0,max_features=192,y_transform=none",10,0.82274095,0.3263953,0.45996831,-1.0510617,-33.658785
glucose_gL,all_known,raman_full,pls,"n_components=8,alpha=1.0,max_features=96,y_transform=log1p",10,0.82276889,0.37706655,0.41604428,-0.64891751,-24.864661
glucose_gL,all_known,eem_full,pls,"n_components=3,alpha=1.0,max_features=24,y_transform=none",10,0.82284404,0.27555537,0.50482349,-0.96947086,-31.668932
glucose_gL,all_known,raman_full,pcr,"n_components=3,alpha=1.0,max_features=384,y_transform=none",10,0.82292658,0.32633809,0.45709238,-1.0604354,-33.849552
glucose_gL,all_known,raman_full,pcr,"n_components=12,alpha=1.0,max_features=192,y_transform=none",10,0.82329117,0.31202921,0.46087916,-1.1314886,-35.767483
glucose_gL,all_known,eem_full,knn,"k=5,weighted=True,max_features=48,y_transform=none",10,0.82347906,0.32804911,0.42935643,-0.69597434,-25.524146
glucose_gL,all_known,raman_full,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=log1p",10,0.82364604,0.34163607,0.3926588,-0.84060948,-28.957325
glucose_gL,all_known,fusion_full,pcr,"n_components=3,alpha=1.0,max_features=384,y_transform=none",10,0.8236686,0.3215083,0.46692465,-1.0690969,-34.468314
glucose_gL,all_known,raman_full,knn,"k=9,weighted=True,max_features=96,y_transform=none",10,0.82367911,0.31667987,0.43181473,-1.2222157,-36.406
glucose_gL,all_known,raman_interpretable,knn,"k=9,weighted=True,max_features=24,y_transform=none",10,0.82369394,0.29954409,0.4324785,-1.4198678,-40.08872
glucose_gL,all_known,raman_interpretable,knn,"k=9,weighted=True,max_features=48,y_transform=none",10,0.82369394,0.29954409,0.4324785,-1.4198678,-40.08872
glucose_gL,all_known,raman_interpretable,knn,"k=9,weighted=True,max_features=96,y_transform=none",10,0.82369394,0.29954409,0.4324785,-1.4198678,-40.08872
glucose_gL,all_known,raman_full,ridge,"alpha=0.1,max_features=12,y_transform=none",10,0.82467392,0.32158204,0.47424691,-1.0134724,-33.61613
glucose_gL,all_known,fusion_interpretable,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=none",10,0.824764,0.28433109,0.48578762,-1.6296338,-44.166178
glucose_gL,all_known,eem_full,ridge,"alpha=10.0,max_features=192,y_transform=log1p",10,0.82480467,0.32004609,0.44195365,-0.70482914,-26.032132
glucose_gL,all_known,eem_full,ridge,"alpha=10.0,max_features=384,y_transform=log1p",10,0.82480467,0.32004609,0.44195365,-0.70482914,-26.032132
glucose_gL,all_known,fusion_full,ridge,"alpha=10.0,max_features=48,y_transform=none",10,0.82537209,0.29330332,0.50722,-1.6519655,-43.676507
glucose_gL,all_known,fusion_interpretable,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=none",10,0.82560362,0.28397801,0.48645868,-1.6353016,-44.329424
glucose_gL,all_known,fusion_interpretable,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=none",10,0.82597337,0.28254721,0.47830099,-1.5105627,-42.794527
glucose_gL,all_known,fusion_full,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=none",10,0.82613554,0.2920317,0.49457071,-1.7184355,-44.638094
glucose_gL,all_known,raman_full,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=none",10,0.82622804,0.32060442,0.47469919,-1.0478233,-34.315311
glucose_gL,all_known,eem_full,pcr,"n_components=12,alpha=1.0,max_features=12,y_transform=none",10,0.82638954,0.2833478,0.5101711,-0.88547892,-30.386174
glucose_gL,all_known,eem_full,ridge,"alpha=1.0,max_features=12,y_transform=none",10,0.82638954,0.2833478,0.5101711,-0.88547892,-30.386174
glucose_gL,all_known,fusion_interpretable,pls,"n_components=5,alpha=1.0,max_features=48,y_transform=none",10,0.82698153,0.27963455,0.47966843,-1.5923139,-43.932597
glucose_gL,all_known,fusion_interpretable,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=none",10,0.82698153,0.27963455,0.47966843,-1.5923139,-43.932597
glucose_gL,all_known,fusion_interpretable,ridge,"alpha=0.1,max_features=12,y_transform=none",10,0.82701579,0.28315107,0.48818444,-1.6591179,-44.822991
glucose_gL,target_focused,fusion_interpretable,knn,"k=3,weighted=True,max_features=48,y_transform=log1p",10,0.82756132,0.3588052,0.47049158,-0.13130342,-1.9188845
glucose_gL,target_focused,fusion_interpretable,knn,"k=3,weighted=True,max_features=96,y_transform=log1p",10,0.82756132,0.3588052,0.47049158,-0.13130342,-1.9188845
glucose_gL,all_known,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=log1p",10,0.82771196,0.37664033,0.3763035,-0.91659512,-27.259584
glucose_gL,all_known,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=48,y_transform=log1p",10,0.82771196,0.37664033,0.3763035,-0.91659512,-27.259584
glucose_gL,all_known,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=log1p",10,0.82771196,0.37664033,0.3763035,-0.91659512,-27.259584
glucose_gL,all_known,fusion_interpretable,ridge,"alpha=1.0,max_features=24,y_transform=none",10,0.82838395,0.28096881,0.49349943,-1.5998806,-44.18674
glucose_gL,all_known,fusion_interpretable,pcr,"n_components=12,alpha=1.0,max_features=48,y_transform=none",10,0.82841697,0.28073633,0.4763827,-1.5567753,-43.672417
glucose_gL,all_known,fusion_interpretable,pcr,"n_components=12,alpha=1.0,max_features=96,y_transform=none",10,0.82841697,0.28073633,0.4763827,-1.5567753,-43.672417
glucose_gL,all_known,raman_full,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=none",10,0.82851766,0.32006367,0.47584037,-1.0535372,-34.660523
glucose_gL,all_known,fusion_interpretable,pcr,"n_components=12,alpha=1.0,max_features=24,y_transform=none",10,0.82854754,0.28058209,0.48160082,-1.6102882,-44.416032
glucose_gL,all_known,eem_full,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=none",10,0.82876243,0.28275974,0.51434703,-0.91899511,-31.119118
glucose_gL,all_known,raman_full,knn,"k=3,weighted=True,max_features=48,y_transform=log1p",10,0.828921,0.37216097,0.38218989,-0.66315244,-24.748338
glucose_gL,all_known,fusion_full,pcr,"n_components=3,alpha=1.0,max_features=12,y_transform=none",10,0.82932327,0.29886718,0.47867034,-1.4049956,-41.073022
glucose_gL,all_known,eem_full,ridge,"alpha=0.1,max_features=48,y_transform=log1p",10,0.82981603,0.31713312,0.45271098,-0.78235761,-28.024082
glucose_gL,all_known,raman_interpretable,knn,"k=5,weighted=True,max_features=24,y_transform=none",10,0.83059977,0.29163035,0.41208104,-1.9199471,-47.375436
glucose_gL,all_known,raman_interpretable,knn,"k=5,weighted=True,max_features=48,y_transform=none",10,0.83059977,0.29163035,0.41208104,-1.9199471,-47.375436
glucose_gL,all_known,raman_interpretable,knn,"k=5,weighted=True,max_features=96,y_transform=none",10,0.83059977,0.29163035,0.41208104,-1.9199471,-47.375436
glucose_gL,all_known,raman_full,ridge,"alpha=10.0,max_features=48,y_transform=none",10,0.83157993,0.31511249,0.47843653,-1.1141297,-36.088811
glucose_gL,all_known,raman_full,pls,"n_components=3,alpha=1.0,max_features=48,y_transform=none",10,0.83177242,0.31062412,0.47541976,-1.2125178,-37.726008
glucose_gL,all_known,raman_full,pcr,"n_components=5,alpha=1.0,max_features=48,y_transform=log1p",10,0.83188178,0.38216493,0.37711461,-1.0737475,-29.297977
glucose_gL,all_known,fusion_full,pls,"n_components=2,alpha=1.0,max_features=12,y_transform=none",10,0.83218112,0.29388931,0.48458475,-1.5439593,-43.418427
glucose_gL,all_known,raman_full,pcr,"n_components=12,alpha=1.0,max_features=384,y_transform=none",10,0.83219189,0.31396901,0.45963005,-1.233745,-37.94242
glucose_gL,all_known,eem_full,pls,"n_components=8,alpha=1.0,max_features=96,y_transform=log1p",10,0.83226088,0.32043778,0.45933125,-0.60760853,-24.567363
glucose_gL,all_known,raman_interpretable,ridge,"alpha=0.1,max_features=12,y_transform=log1p",10,0.83243183,0.38479584,0.37727948,-1.023944,-28.462249
glucose_gL,all_known,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=24,y_transform=none",10,0.83353627,0.32373164,0.4585405,-1.1470028,-36.235771
glucose_gL,all_known,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=48,y_transform=none",10,0.83353627,0.32373164,0.4585405,-1.1470028,-36.235771
glucose_gL,all_known,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=96,y_transform=none",10,0.83353627,0.32373164,0.4585405,-1.1470028,-36.235771
glucose_gL,all_known,fusion_full,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=none",10,0.83445878,0.29518219,0.48488761,-1.5398388,-43.600842
glucose_gL,all_known,fusion_interpretable,pls,"n_components=8,alpha=1.0,max_features=24,y_transform=none",10,0.83454425,0.27839976,0.49971429,-1.6636163,-45.749964
glucose_gL,all_known,raman_full,ridge,"alpha=10.0,max_features=48,y_transform=log1p",10,0.83517059,0.37853676,0.38044166,-1.1061078,-30.449948
glucose_gL,all_known,raman_interpretable,ridge,"alpha=1.0,max_features=24,y_transform=none",10,0.83574148,0.32375759,0.45940746,-1.1688235,-36.785276
glucose_gL,all_known,raman_interpretable,ridge,"alpha=1.0,max_features=48,y_transform=none",10,0.83574148,0.32375759,0.45940746,-1.1688235,-36.785276
glucose_gL,all_known,raman_interpretable,ridge,"alpha=1.0,max_features=96,y_transform=none",10,0.83574148,0.32375759,0.45940746,-1.1688235,-36.785276
glucose_gL,all_known,eem_full,ridge,"alpha=10.0,max_features=48,y_transform=none",10,0.83616719,0.28048769,0.51712103,-1.0390278,-33.845749
glucose_gL,all_known,raman_full,pls,"n_components=2,alpha=1.0,max_features=384,y_transform=none",10,0.83664865,0.34257081,0.45372337,-1.2818887,-37.076663
glucose_gL,all_known,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=24,y_transform=none",10,0.83717774,0.32336711,0.46269931,-1.1772356,-37.173692
glucose_gL,all_known,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=48,y_transform=none",10,0.83717774,0.32336711,0.46269931,-1.1772356,-37.173692
glucose_gL,all_known,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=none",10,0.83717774,0.32336711,0.46269931,-1.1772356,-37.173692
glucose_gL,all_known,fusion_full,ridge,"alpha=10.0,max_features=12,y_transform=none",10,0.83722423,0.2953834,0.48674063,-1.5748113,-44.318758
glucose_gL,all_known,raman_full,knn,"k=3,weighted=True,max_features=384,y_transform=log1p",10,0.83879879,0.33301929,0.40065007,-1.3521481,-38.181635
glucose_gL,all_known,eem_full,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=none",10,0.83941793,0.27785393,0.52322476,-0.9661162,-33.025995
glucose_gL,all_known,raman_interpretable,ridge,"alpha=10.0,max_features=24,y_transform=log1p",10,0.83951083,0.38744054,0.3784268,-1.1307108,-30.538019
glucose_gL,all_known,raman_interpretable,ridge,"alpha=10.0,max_features=48,y_transform=log1p",10,0.83951083,0.38744054,0.3784268,-1.1307108,-30.538019
glucose_gL,all_known,raman_interpretable,ridge,"alpha=10.0,max_features=96,y_transform=log1p",10,0.83951083,0.38744054,0.3784268,-1.1307108,-30.538019
glucose_gL,all_known,fusion_full,knn,"k=3,weighted=True,max_features=12,y_transform=log1p",10,0.83954387,0.3547856,0.39102316,-0.79385369,-29.385019
glucose_gL,all_known,raman_full,ridge,"alpha=10.0,max_features=24,y_transform=none",10,0.83956606,0.31922269,0.47591842,-1.2395778,-38.43716
glucose_gL,all_known,eem_full,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=none",10,0.83957171,0.27810047,0.52255463,-0.96547932,-33.005703
glucose_gL,all_known,fusion_full,pcr,"n_components=5,alpha=1.0,max_features=384,y_transform=log1p",10,0.84003645,0.3839918,0.38115432,-1.4847378,-36.644665
glucose_gL,all_known,fusion_full,pls,"n_components=3,alpha=1.0,max_features=48,y_transform=log1p",10,0.84143598,0.39832885,0.38346389,-1.6168672,-37.475155
glucose_gL,all_known,raman_full,pls,"n_components=3,alpha=1.0,max_features=24,y_transform=none",10,0.84149667,0.31412163,0.46963362,-1.3096666,-39.803892
glucose_gL,all_known,eem_full,ridge,"alpha=0.1,max_features=12,y_transform=none",10,0.84186608,0.27628223,0.52528494,-0.98187567,-33.547722
glucose_gL,all_known,raman_full,knn,"k=5,weighted=True,max_features=24,y_transform=none",10,0.84216324,0.34506202,0.41780146,-0.97714151,-33.313686
glucose_gL,all_known,eem_full,pls,"n_components=12,alpha=1.0,max_features=48,y_transform=log1p",10,0.84285549,0.32574927,0.45958565,-0.76860677,-28.613042
glucose_gL,all_known,eem_interpretable,knn,"k=5,weighted=True,max_features=12,y_transform=none",10,0.84315647,0.29675841,0.4571391,-1.9951979,-45.773192
glucose_gL,all_known,eem_interpretable,knn,"k=5,weighted=True,max_features=24,y_transform=none",10,0.84315647,0.29675841,0.4571391,-1.9951979,-45.773192
glucose_gL,all_known,eem_interpretable,knn,"k=5,weighted=True,max_features=48,y_transform=none",10,0.84315647,0.29675841,0.4571391,-1.9951979,-45.773192
glucose_gL,all_known,eem_interpretable,knn,"k=5,weighted=True,max_features=96,y_transform=none",10,0.84315647,0.29675841,0.4571391,-1.9951979,-45.773192
glucose_gL,all_known,fusion_interpretable,ridge,"alpha=0.1,max_features=24,y_transform=none",10,0.84317636,0.2728883,0.51779098,-1.7781301,-48.317991
glucose_gL,all_known,fusion_interpretable,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=none",10,0.84333607,0.27590746,0.5159828,-1.7520167,-47.848971
glucose_gL,all_known,raman_full,pls,"n_components=3,alpha=1.0,max_features=96,y_transform=none",10,0.8437232,0.30599756,0.48362141,-1.3751566,-41.435169
