target,cohort,feature_set,model,config,seed,n_rows,n_train,n_test,n_features_raw,n_features_after_variance,n_features_selected,rmse,mae,r2,test_mean_rmse,improvement_vs_test_mean_pct
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=10.0,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1283349145391084,0.6942684206288405,0.0686319498247745,1.1691691812541347,3.4925883584465134
xylose_gL,target_focused,raman_interpretable,knn,"k=1,weighted=True,max_features=24,y_transform=none",7,69,52,17,27,23,23,2.2152728553226604,1.403823529411765,-2.590043689356638,1.1691691812541347,-89.47410612948245
xylose_gL,target_focused,raman_interpretable,knn,"k=3,weighted=True,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.3344731931158302,0.8346726793261605,-0.3027617237465128,1.1691691812541347,-14.138587854700257
xylose_gL,target_focused,raman_interpretable,knn,"k=5,weighted=True,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1217412193315985,0.8345364233716033,0.07948548862647942,1.1691691812541347,4.056552523191002
xylose_gL,target_focused,raman_interpretable,knn,"k=9,weighted=True,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1396784457397617,0.7879787605657493,0.04981110299047131,1.1691691812541347,2.5223668214329
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1820091489489697,0.7654273620978571,-0.02208486675443755,1.1691691812541347,-1.0982129789858046
xylose_gL,target_focused,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1585720841215381,0.7462566605731739,0.018045416182782992,1.1691691812541347,0.9063784183251729
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=3,alpha=1.0,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1446429122859645,0.7188822399068313,0.041514982122316746,1.1691691812541347,2.097751921741693
xylose_gL,target_focused,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.132246663295784,0.6934224642552086,0.06216296072731453,1.1691691812541347,3.158013275610381
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=5,alpha=1.0,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1331898009157892,0.6862755741816262,0.0605999130086432,1.1691691812541347,3.0773459406235295
xylose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1157357739762361,0.6967274519051156,0.08931538817770912,1.1691691812541347,4.570203195108348
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1264131729898894,0.6983541496742144,0.071801796741635,1.1691691812541347,3.656956490965845
xylose_gL,target_focused,raman_interpretable,pls,"n_components=8,alpha=1.0,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1350846652324174,0.7026527129494445,0.05745564900879607,1.1691691812541347,2.9152766398748096
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1270800474330973,0.6904122961523723,0.07070242236150304,1.1691691812541347,3.599918172311862
xylose_gL,target_focused,raman_interpretable,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=none",7,69,52,17,27,23,23,1.1440182881724417,0.7281694644460979,0.04256077465169805,1.1691691812541347,2.1511765350087657
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=0.1,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1281958131915433,0.5923143252730035,0.0688615741383255,1.1691691812541347,3.5044858109106563
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=1.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1332489113659996,0.585162236888519,0.0605019068135918,1.1691691812541347,3.072290175285365
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=10.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1393675207159775,0.5935281990159428,0.050329489919946235,1.1691691812541347,2.5489604939971007
xylose_gL,target_focused,raman_interpretable,knn,"k=1,weighted=True,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,2.2152728553226604,1.403823529411765,-2.590043689356638,1.1691691812541347,-89.47410612948245
xylose_gL,target_focused,raman_interpretable,knn,"k=3,weighted=True,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.2131631453032015,0.6554640733673612,-0.07667269369835039,1.1691691812541347,-3.7628398656450783
xylose_gL,target_focused,raman_interpretable,knn,"k=5,weighted=True,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.058886773454346,0.6444858229735244,0.1797536073936774,1.1691691812541347,9.432544884692565
xylose_gL,target_focused,raman_interpretable,knn,"k=9,weighted=True,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1144505467564152,0.649289837806653,0.0914122332555769,1.1691691812541347,4.680129734434532
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1751069478849536,0.6456778336172567,-0.010183033487507487,1.1691691812541347,-0.5078620550406259
xylose_gL,target_focused,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1550466604827614,0.6175957882408935,0.024012311083565163,1.1691691812541347,1.2079107966414662
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=3,alpha=1.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1536425146848026,0.6039949211042464,0.026383810123715712,1.1691691812541347,1.3280085395919423
xylose_gL,target_focused,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1450710098912738,0.5955988220487354,0.040797899322988274,1.1691691812541347,2.061136382077018
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=5,alpha=1.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1478136224591333,0.596452396701267,0.03619753796028591,1.1691691812541347,1.8265584773705625
xylose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1235817435381439,0.5875826977926341,0.07646229729612974,1.1691691812541347,3.8991309766727236
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1333569742407483,0.5881952814357652,0.06032272339803246,1.1691691812541347,3.063047468884841
xylose_gL,target_focused,raman_interpretable,pls,"n_components=8,alpha=1.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.1362530852325599,0.5917365355056987,0.05551420002319274,1.1691691812541347,2.8153407179503906
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.135954037324644,0.5859715478365862,0.05601128881085504,1.1691691812541347,2.840918531042857
xylose_gL,target_focused,raman_interpretable,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=log1p",7,69,52,17,27,23,23,1.132389665165461,0.5956991595547194,0.06192604959555292,1.1691691812541347,3.145782208287542
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=0.1,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1386286441472562,0.7255034698175252,0.05156080774041161,1.1691691812541347,2.612157213562418
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=1.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1251636765697681,0.6945194046851415,0.07385989958546457,1.1691691812541347,3.763826945657525
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=10.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1283349145391084,0.6942684206288405,0.0686319498247745,1.1691691812541347,3.4925883584465134
xylose_gL,target_focused,raman_interpretable,knn,"k=1,weighted=True,max_features=48,y_transform=none",7,69,52,17,27,23,23,2.2152728553226604,1.403823529411765,-2.590043689356638,1.1691691812541347,-89.47410612948245
xylose_gL,target_focused,raman_interpretable,knn,"k=3,weighted=True,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.3344731931158302,0.8346726793261605,-0.3027617237465128,1.1691691812541347,-14.138587854700257
xylose_gL,target_focused,raman_interpretable,knn,"k=5,weighted=True,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1217412193315985,0.8345364233716033,0.07948548862647942,1.1691691812541347,4.056552523191002
xylose_gL,target_focused,raman_interpretable,knn,"k=9,weighted=True,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1396784457397617,0.7879787605657493,0.04981110299047131,1.1691691812541347,2.5223668214329
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1820091489489697,0.7654273620978571,-0.02208486675443755,1.1691691812541347,-1.0982129789858046
xylose_gL,target_focused,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1585720841215381,0.7462566605731739,0.018045416182782992,1.1691691812541347,0.9063784183251729
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=3,alpha=1.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1446429122859645,0.7188822399068313,0.041514982122316746,1.1691691812541347,2.097751921741693
xylose_gL,target_focused,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.132246663295784,0.6934224642552086,0.06216296072731453,1.1691691812541347,3.158013275610381
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=5,alpha=1.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1331898009157892,0.6862755741816262,0.0605999130086432,1.1691691812541347,3.0773459406235295
xylose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1157357739762361,0.6967274519051156,0.08931538817770912,1.1691691812541347,4.570203195108348
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1264131729898894,0.6983541496742144,0.071801796741635,1.1691691812541347,3.656956490965845
xylose_gL,target_focused,raman_interpretable,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1350846652324174,0.7026527129494445,0.05745564900879607,1.1691691812541347,2.9152766398748096
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1270800474330973,0.6904122961523723,0.07070242236150304,1.1691691812541347,3.599918172311862
xylose_gL,target_focused,raman_interpretable,pls,"n_components=12,alpha=1.0,max_features=48,y_transform=none",7,69,52,17,27,23,23,1.1440182881724417,0.7281694644460979,0.04256077465169805,1.1691691812541347,2.1511765350087657
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=0.1,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1281958131915433,0.5923143252730035,0.0688615741383255,1.1691691812541347,3.5044858109106563
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=1.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1332489113659996,0.585162236888519,0.0605019068135918,1.1691691812541347,3.072290175285365
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=10.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1393675207159775,0.5935281990159428,0.050329489919946235,1.1691691812541347,2.5489604939971007
xylose_gL,target_focused,raman_interpretable,knn,"k=1,weighted=True,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,2.2152728553226604,1.403823529411765,-2.590043689356638,1.1691691812541347,-89.47410612948245
xylose_gL,target_focused,raman_interpretable,knn,"k=3,weighted=True,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.2131631453032015,0.6554640733673612,-0.07667269369835039,1.1691691812541347,-3.7628398656450783
xylose_gL,target_focused,raman_interpretable,knn,"k=5,weighted=True,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.058886773454346,0.6444858229735244,0.1797536073936774,1.1691691812541347,9.432544884692565
xylose_gL,target_focused,raman_interpretable,knn,"k=9,weighted=True,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1144505467564152,0.649289837806653,0.0914122332555769,1.1691691812541347,4.680129734434532
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1751069478849536,0.6456778336172567,-0.010183033487507487,1.1691691812541347,-0.5078620550406259
xylose_gL,target_focused,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1550466604827614,0.6175957882408935,0.024012311083565163,1.1691691812541347,1.2079107966414662
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=3,alpha=1.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1536425146848026,0.6039949211042464,0.026383810123715712,1.1691691812541347,1.3280085395919423
xylose_gL,target_focused,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1450710098912738,0.5955988220487354,0.040797899322988274,1.1691691812541347,2.061136382077018
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=5,alpha=1.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1478136224591333,0.596452396701267,0.03619753796028591,1.1691691812541347,1.8265584773705625
xylose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1235817435381439,0.5875826977926341,0.07646229729612974,1.1691691812541347,3.8991309766727236
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1333569742407483,0.5881952814357652,0.06032272339803246,1.1691691812541347,3.063047468884841
xylose_gL,target_focused,raman_interpretable,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.1362530852325599,0.5917365355056987,0.05551420002319274,1.1691691812541347,2.8153407179503906
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.135954037324644,0.5859715478365862,0.05601128881085504,1.1691691812541347,2.840918531042857
xylose_gL,target_focused,raman_interpretable,pls,"n_components=12,alpha=1.0,max_features=48,y_transform=log1p",7,69,52,17,27,23,23,1.132389665165461,0.5956991595547194,0.06192604959555292,1.1691691812541347,3.145782208287542
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=0.1,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1386286441472562,0.7255034698175252,0.05156080774041161,1.1691691812541347,2.612157213562418
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=1.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1251636765697681,0.6945194046851415,0.07385989958546457,1.1691691812541347,3.763826945657525
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=10.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1283349145391084,0.6942684206288405,0.0686319498247745,1.1691691812541347,3.4925883584465134
xylose_gL,target_focused,raman_interpretable,knn,"k=1,weighted=True,max_features=96,y_transform=none",7,69,52,17,27,23,23,2.2152728553226604,1.403823529411765,-2.590043689356638,1.1691691812541347,-89.47410612948245
xylose_gL,target_focused,raman_interpretable,knn,"k=3,weighted=True,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.3344731931158302,0.8346726793261605,-0.3027617237465128,1.1691691812541347,-14.138587854700257
xylose_gL,target_focused,raman_interpretable,knn,"k=5,weighted=True,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1217412193315985,0.8345364233716033,0.07948548862647942,1.1691691812541347,4.056552523191002
xylose_gL,target_focused,raman_interpretable,knn,"k=9,weighted=True,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1396784457397617,0.7879787605657493,0.04981110299047131,1.1691691812541347,2.5223668214329
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1820091489489697,0.7654273620978571,-0.02208486675443755,1.1691691812541347,-1.0982129789858046
xylose_gL,target_focused,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1585720841215381,0.7462566605731739,0.018045416182782992,1.1691691812541347,0.9063784183251729
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=3,alpha=1.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1446429122859645,0.7188822399068313,0.041514982122316746,1.1691691812541347,2.097751921741693
xylose_gL,target_focused,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.132246663295784,0.6934224642552086,0.06216296072731453,1.1691691812541347,3.158013275610381
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=5,alpha=1.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1331898009157892,0.6862755741816262,0.0605999130086432,1.1691691812541347,3.0773459406235295
xylose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1157357739762361,0.6967274519051156,0.08931538817770912,1.1691691812541347,4.570203195108348
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1264131729898894,0.6983541496742144,0.071801796741635,1.1691691812541347,3.656956490965845
xylose_gL,target_focused,raman_interpretable,pls,"n_components=8,alpha=1.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1350846652324174,0.7026527129494445,0.05745564900879607,1.1691691812541347,2.9152766398748096
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1270800474330973,0.6904122961523723,0.07070242236150304,1.1691691812541347,3.599918172311862
xylose_gL,target_focused,raman_interpretable,pls,"n_components=12,alpha=1.0,max_features=96,y_transform=none",7,69,52,17,27,23,23,1.1440182881724417,0.7281694644460979,0.04256077465169805,1.1691691812541347,2.1511765350087657
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=0.1,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1281958131915433,0.5923143252730035,0.0688615741383255,1.1691691812541347,3.5044858109106563
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=1.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1332489113659996,0.585162236888519,0.0605019068135918,1.1691691812541347,3.072290175285365
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=10.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1393675207159775,0.5935281990159428,0.050329489919946235,1.1691691812541347,2.5489604939971007
xylose_gL,target_focused,raman_interpretable,knn,"k=1,weighted=True,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,2.2152728553226604,1.403823529411765,-2.590043689356638,1.1691691812541347,-89.47410612948245
xylose_gL,target_focused,raman_interpretable,knn,"k=3,weighted=True,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.2131631453032015,0.6554640733673612,-0.07667269369835039,1.1691691812541347,-3.7628398656450783
xylose_gL,target_focused,raman_interpretable,knn,"k=5,weighted=True,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.058886773454346,0.6444858229735244,0.1797536073936774,1.1691691812541347,9.432544884692565
xylose_gL,target_focused,raman_interpretable,knn,"k=9,weighted=True,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1144505467564152,0.649289837806653,0.0914122332555769,1.1691691812541347,4.680129734434532
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1751069478849536,0.6456778336172567,-0.010183033487507487,1.1691691812541347,-0.5078620550406259
xylose_gL,target_focused,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1550466604827614,0.6175957882408935,0.024012311083565163,1.1691691812541347,1.2079107966414662
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=3,alpha=1.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1536425146848026,0.6039949211042464,0.026383810123715712,1.1691691812541347,1.3280085395919423
xylose_gL,target_focused,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1450710098912738,0.5955988220487354,0.040797899322988274,1.1691691812541347,2.061136382077018
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=5,alpha=1.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1478136224591333,0.596452396701267,0.03619753796028591,1.1691691812541347,1.8265584773705625
xylose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1235817435381439,0.5875826977926341,0.07646229729612974,1.1691691812541347,3.8991309766727236
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1333569742407483,0.5881952814357652,0.06032272339803246,1.1691691812541347,3.063047468884841
xylose_gL,target_focused,raman_interpretable,pls,"n_components=8,alpha=1.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.1362530852325599,0.5917365355056987,0.05551420002319274,1.1691691812541347,2.8153407179503906
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.135954037324644,0.5859715478365862,0.05601128881085504,1.1691691812541347,2.840918531042857
xylose_gL,target_focused,raman_interpretable,pls,"n_components=12,alpha=1.0,max_features=96,y_transform=log1p",7,69,52,17,27,23,23,1.132389665165461,0.5956991595547194,0.06192604959555292,1.1691691812541347,3.145782208287542
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=0.1,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2302245751417829,0.8226530480946015,0.04384954653346773,1.258117724067369,2.2170539681620958
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=1.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2374782626716372,0.819973556508197,0.03254093872593844,1.258117724067369,1.6405031898769058
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=10.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.252982601642941,0.8328308645010299,0.008146523319323307,1.258117724067369,0.40815913536506754
xylose_gL,target_focused,raman_interpretable,knn,"k=1,weighted=True,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2519942914735487,0.7561764705882353,0.00971058698436067,1.258117724067369,0.4867138008376493
xylose_gL,target_focused,raman_interpretable,knn,"k=3,weighted=True,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.1058322469164024,0.7543443636041988,0.22743338139461156,1.258117724067369,12.104231125418295
xylose_gL,target_focused,raman_interpretable,knn,"k=5,weighted=True,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.1533504448115581,0.7515600731599607,0.1596116687060556,1.258117724067369,8.327303339874176
xylose_gL,target_focused,raman_interpretable,knn,"k=9,weighted=True,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2133680890389096,0.8062902267719885,0.06987230305154046,1.258117724067369,3.55687183897135
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2660115242949217,0.8469868440558194,-0.012587954349517982,1.258117724067369,-0.6274293793455771
xylose_gL,target_focused,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2643904682557134,0.8459399268750012,-0.009996491495172677,1.258117724067369,-0.498581656418064
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=3,alpha=1.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2423136011869156,0.8215021764890811,0.02496564366733367,1.258117724067369,1.2561720241378023
xylose_gL,target_focused,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2403774562647518,0.8200028611453521,0.02800245617994135,1.258117724067369,1.4100642144412978
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2378699391451284,0.8182815820013714,0.03192841738660124,1.258117724067369,1.609371248406039
xylose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2345200938980372,0.8197938956088354,0.03716079606496714,1.258117724067369,1.8756297378152447
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.237478262671636,0.8199735565081959,0.032540938725940216,1.258117724067369,1.640503189876994
xylose_gL,target_focused,raman_interpretable,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2372148697402356,0.8258455458583625,0.03295273546915711,1.258117724067369,1.6614386656565503
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=12,alpha=1.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2374782626716372,0.8199735565081965,0.03254093872593855,1.258117724067369,1.6405031898769058
xylose_gL,target_focused,raman_interpretable,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=none",8,69,52,17,27,23,12,1.2372148697402356,0.8258455458583625,0.03295273546915711,1.258117724067369,1.6614386656565503
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=0.1,max_features=12,y_transform=log1p",8,69,52,17,27,23,12,1.2662020274220682,0.745239937053311,-0.01289271569097128,1.258117724067369,-0.6425712952014834
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=1.0,max_features=12,y_transform=log1p",8,69,52,17,27,23,12,1.271962301270315,0.7434248809617331,-0.022129489434353555,1.258117724067369,-1.1004198524592528
xylose_gL,target_focused,raman_interpretable,ridge,"alpha=10.0,max_features=12,y_transform=log1p",8,69,52,17,27,23,12,1.2794828475462698,0.7483767208029178,-0.034252013722950725,1.258117724067369,-1.6981815827082878
xylose_gL,target_focused,raman_interpretable,knn,"k=1,weighted=True,max_features=12,y_transform=log1p",8,69,52,17,27,23,12,1.2519942914735487,0.7561764705882353,0.00971058698436067,1.258117724067369,0.4867138008376493
xylose_gL,target_focused,raman_interpretable,knn,"k=3,weighted=True,max_features=12,y_transform=log1p",8,69,52,17,27,23,12,1.129112708881587,0.7380436356058532,0.19456215828374812,1.258117724067369,10.253811127365859
xylose_gL,target_focused,raman_interpretable,knn,"k=5,weighted=True,max_features=12,y_transform=log1p",8,69,52,17,27,23,12,1.1909805422685904,0.7329503044272041,0.10387875995574236,1.258117724067369,5.3363195283292635
xylose_gL,target_focused,raman_interpretable,knn,"k=9,weighted=True,max_features=12,y_transform=log1p",8,69,52,17,27,23,12,1.2510074797174238,0.7625353021654715,0.011271047953392177,1.258117724067369,0.5651493667030322
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=12,y_transform=log1p",8,69,52,17,27,23,12,1.284730787915531,0.7540802588689497,-0.04275361114022824,1.258117724067369,-2.115307919049458
xylose_gL,target_focused,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=12,y_transform=log1p",8,69,52,17,27,23,12,1.283813643643732,0.7542751528265615,-0.041265339591713746,1.258117724067369,-2.042409790817549
xylose_gL,target_focused,raman_interpretable,pcr,"n_components=3,alpha=1.0,max_features=12,y_transform=log1p",8,69,52,17,27,23,12,1.273791139766607,0.7435678668414099,-0.02507085587508251,1.258117724067369,-1.2457829183557942
