target,cohort,feature_set,preprocessing_config,model,config,n_repeats,mean_rmse,std_rmse,mean_mae,mean_r2
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.50943891,0.24135573,0.27399199,0.011623788
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.51008184,0.24060167,0.27540466,0.0072927532
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=none,log_target=True",10,0.5106672,0.24381154,0.26675785,0.002848238
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.51077386,0.2419279,0.27539795,0.0060467258
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.51133955,0.24128158,0.27664583,0.0022490146
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=none,log_target=True",10,0.51136998,0.24299194,0.26884744,-0.0032399576
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.51445056,0.23460045,0.27748816,-0.024947845
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=True",10,0.51568891,0.24279556,0.28069215,-0.024083379
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.51593081,0.23717237,0.28597169,-0.027190022
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.51595754,0.23347319,0.27867969,-0.034542448
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",10,0.51690787,0.23623154,0.28776929,-0.033512417
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.51706346,0.23368262,0.28389934,-0.038923938
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=True",10,0.51756831,0.24250895,0.28271245,-0.03498437
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.51772748,0.23616141,0.28103413,-0.020288832
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.51810879,0.23835046,0.27109376,-0.03634196
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.51845968,0.23714219,0.28218669,-0.022568251
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.51849428,0.23530793,0.28928412,-0.043207885
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.51850725,0.2353904,0.2827502,-0.02527312
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.51879851,0.23660252,0.28635347,-0.042361052
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.51920009,0.23645873,0.28376725,-0.027241525
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.51971708,0.23351355,0.27988044,-0.053797548
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",10,0.51988179,0.23411373,0.29172683,-0.052107826
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.52013237,0.23690498,0.27319322,-0.049114725
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.52020901,0.23074363,0.28063304,-0.045031433
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=True",10,0.52025568,0.23638313,0.28828658,-0.036020696
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=True",10,0.52025568,0.23638313,0.28828658,-0.036020696
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=True",10,0.52025568,0.23638313,0.28828658,-0.036020696
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=True",10,0.52025568,0.23638313,0.28828658,-0.036020696
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.52025568,0.23638313,0.28828658,-0.036020696
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.52025568,0.23638313,0.28828658,-0.036020696
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=True",10,0.52026025,0.23638166,0.28825713,-0.036047252
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=True",10,0.52026025,0.23638166,0.28825713,-0.036047252
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.52026025,0.23638166,0.28825713,-0.036047252
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.52026025,0.23638166,0.28825713,-0.036047252
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.52026025,0.23638166,0.28825713,-0.036047252
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.52026025,0.23638166,0.28825713,-0.036047252
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=True",10,0.5202811,0.23633915,0.28845304,-0.036244789
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=True",10,0.5202811,0.23633915,0.28845304,-0.036244789
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=True",10,0.5202811,0.23633915,0.28845304,-0.036244789
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=True",10,0.5202811,0.23633915,0.28845304,-0.036244789
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.5202811,0.23633915,0.28845304,-0.036244789
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.5202811,0.23633915,0.28845304,-0.036244789
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=True",10,0.52028156,0.236339,0.28845009,-0.036247455
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=True",10,0.52028156,0.236339,0.28845009,-0.036247455
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.52028156,0.236339,0.28845009,-0.036247455
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.52028156,0.236339,0.28845009,-0.036247455
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.52028156,0.236339,0.28845009,-0.036247455
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.52028156,0.236339,0.28845009,-0.036247455
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.52029863,0.23164201,0.28813376,-0.058798803
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.52147414,0.22976511,0.28160134,-0.053550756
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.52181377,0.23493726,0.29024425,-0.060442173
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=none,log_target=True",10,0.52208659,0.23593469,0.28900272,-0.069719173
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.52214671,0.22954274,0.27306112,-0.072145723
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.52216315,0.23167005,0.28216831,-0.069626978
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.52376022,0.22821423,0.27453753,-0.082996278
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.52446751,0.22850166,0.2886071,-0.067114905
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=none,log_target=True",10,0.524482,0.23455623,0.29275099,-0.087609221
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=5,metric=manhattan,max_features=12,x_transform=none,log_target=True",10,0.52504321,0.23590763,0.28027977,-0.099018125
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.52515716,0.23227437,0.29526208,-0.063051226
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.52578842,0.23149633,0.29070438,-0.069314655
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.52592544,0.22767906,0.2883319,-0.096126731
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",10,0.52594315,0.23144301,0.29655916,-0.067968219
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.52676983,0.22591757,0.27394055,-0.084869857
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.52739805,0.22662506,0.29271717,-0.085055967
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=none,log_target=True",10,0.52757471,0.23602368,0.27686719,-0.099558617
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.52785646,0.23067304,0.2990727,-0.079049645
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.52819522,0.2246382,0.27521171,-0.094852743
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.52856865,0.22992914,0.29438783,-0.086010552
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",10,0.52889618,0.22968095,0.30085674,-0.085520184
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.52946163,0.22853385,0.27332606,-0.10884467
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=True",10,0.52965296,0.23782139,0.29737371,-0.10986905
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.52968452,0.23306466,0.27869206,-0.085300391
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",10,0.53021736,0.22397587,0.2871447,-0.12525455
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.53058669,0.22999266,0.2832436,-0.1126488
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.5310204,0.22551355,0.29145307,-0.12750311
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=none,log_target=True",10,0.53107,0.23653043,0.27712811,-0.090530167
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.53138341,0.22405511,0.2911504,-0.11621783
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.53174855,0.23170859,0.28102907,-0.098309001
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.53192771,0.22860411,0.28831972,-0.1055559
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.53211907,0.23832444,0.27192789,-0.10438493
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.53229846,0.22755272,0.27521547,-0.12536669
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=none,log_target=True",10,0.53256402,0.23524521,0.27953287,-0.10175832
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=none,log_target=True",10,0.53354773,0.22380008,0.29079267,-0.12694197
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=none,log_target=True",10,0.53354773,0.22380008,0.29079267,-0.12694197
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",10,0.53354773,0.22380008,0.29079267,-0.12694197
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.5340157,0.22909032,0.28542036,-0.13239744
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.53461084,0.22692944,0.2909547,-0.1225251
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",10,0.53483106,0.22029521,0.28859366,-0.13985176
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=False",10,0.53506442,0.21697135,0.35070409,-0.16645598
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",10,0.53537926,0.22140276,0.29082143,-0.15825937
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.53572909,0.22246062,0.29356839,-0.14343281
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=none,log_target=True",10,0.53613867,0.22482207,0.29308995,-0.1558295
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.53628675,0.23758042,0.27529339,-0.12699984
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=True",10,0.53658639,0.23684036,0.30266283,-0.15174978
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=False",10,0.53659099,0.21847636,0.35117953,-0.17257854
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=12,x_transform=l2,log_target=True",10,0.53732482,0.23519904,0.24419655,-0.11638437
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=48,x_transform=l2,log_target=True",10,0.53732482,0.23519904,0.24419655,-0.11638437
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=192,x_transform=l2,log_target=True",10,0.53732482,0.23519904,0.24419655,-0.11638437
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=none,log_target=True",10,0.53742273,0.21696394,0.29128801,-0.16006566
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.53742273,0.21696394,0.29128801,-0.16006566
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.53742273,0.21696394,0.29128801,-0.16006566
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=12,x_transform=l2,log_target=False",10,0.53775528,0.23187262,0.26076111,-0.12409772
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=48,x_transform=l2,log_target=False",10,0.53775528,0.23187262,0.26076111,-0.12409772
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=192,x_transform=l2,log_target=False",10,0.53775528,0.23187262,0.26076111,-0.12409772
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.53805741,0.22004356,0.28017023,-0.15514696
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=none,log_target=True",10,0.53811957,0.21928989,0.29195343,-0.15851416
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.53811957,0.21928989,0.29195343,-0.15851416
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.53811957,0.21928989,0.29195343,-0.15851416
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=False",10,0.53813415,0.21506553,0.35308257,-0.18671637
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=True",10,0.53858496,0.22100777,0.29853494,-0.1774995
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=none,log_target=True",10,0.53860023,0.23210693,0.29281046,-0.16890299
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=False",10,0.53939877,0.2168213,0.35328858,-0.19091415
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",10,0.53943431,0.21803699,0.29148046,-0.16965171
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=5,metric=manhattan,max_features=48,x_transform=none,log_target=True",10,0.53983109,0.20826384,0.28634351,-0.20614915
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=none,log_target=True",10,0.53996695,0.23321487,0.29679903,-0.17163303
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.54012299,0.22105835,0.29114359,-0.16656584
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=none,log_target=True",10,0.54027532,0.21859587,0.29536445,-0.16994606
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=none,log_target=True",10,0.54027532,0.21859587,0.29536445,-0.16994606
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",10,0.54027532,0.21859587,0.29536445,-0.16994606
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=none,log_target=False",10,0.54084952,0.23044915,0.33321053,-0.19273725
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.54104033,0.21867978,0.28241668,-0.17430268
