target,cohort,feature_set,preprocessing_config,model,config,n_repeats,mean_rmse,std_rmse,mean_mae,mean_r2
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",10,0.95997899,0.4671795,0.45511336,-3.3266574
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",10,0.95997899,0.4671795,0.45511336,-3.3266574
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=l2,log_target=False",10,0.9612993,0.33608471,0.44237143,-2.6296874
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=l2,log_target=True",10,0.9612993,0.33608471,0.44237143,-2.6296874
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=l2,log_target=False",10,0.96254029,0.19525783,0.53514979,-4.5363075
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=12,x_transform=l2,log_target=False",10,0.96313278,0.23275072,0.63975111,-0.47393704
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=48,x_transform=l2,log_target=False",10,0.96313278,0.23275072,0.63975111,-0.47393704
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=192,x_transform=l2,log_target=False",10,0.96313278,0.23275072,0.63975111,-0.47393704
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,weighted_knn,"k=5,metric=manhattan,max_features=192,x_transform=none,log_target=False",10,0.96356422,0.14255432,0.58739645,-6.3038398
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=5,metric=manhattan,max_features=48,x_transform=l2,log_target=False",10,0.96465683,0.15796773,0.58334767,-6.8823871
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=none,log_target=False",10,0.96566016,0.2793043,0.42777143,-1.9823537
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=none,log_target=True",10,0.96566016,0.2793043,0.42777143,-1.9823537
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=3,metric=correlation,max_features=48,x_transform=none,log_target=True",10,0.96625309,0.20438268,0.48139259,-1.9196278
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=3,metric=correlation,max_features=48,x_transform=l2,log_target=True",10,0.96625309,0.20438268,0.48139259,-1.9196278
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=False",10,0.96671009,0.25101544,0.54011882,-1.2798436
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,weighted_knn,"k=3,metric=manhattan,max_features=12,x_transform=l2,log_target=False",10,0.96963624,0.28471868,0.4857452,-2.2135271
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=none,log_target=False",10,0.97015036,0.21548533,0.52773283,-5.967809
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=l2,log_target=False",10,0.97015036,0.21548533,0.52773283,-5.967809
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=False",10,0.97073404,0.31998852,0.60737652,-1.7677397
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=False",10,0.97270252,0.24006216,0.57700094,-5.3234783
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=True",10,0.97299668,0.27342552,0.60448628,-0.37268152
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=True",10,0.97299668,0.27342552,0.60448628,-0.37268152
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,0.97299668,0.27342552,0.60448628,-0.37268152
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=False",10,0.97877712,0.25232615,0.57217689,-5.1817134
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=5,metric=correlation,max_features=48,x_transform=none,log_target=False",10,0.97943981,0.17220357,0.55641794,-1.8629217
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=5,metric=correlation,max_features=48,x_transform=l2,log_target=False",10,0.97943981,0.17220357,0.55641794,-1.8629217
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=l2,log_target=False",10,0.98024688,0.21305314,0.51692423,-1.7151179
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=3,metric=correlation,max_features=48,x_transform=none,log_target=True",10,0.98136925,0.220313,0.5082679,-7.4321429
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=3,metric=correlation,max_features=48,x_transform=l2,log_target=True",10,0.98136925,0.220313,0.5082679,-7.4321429
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=none,log_target=False",10,0.98143293,0.19790477,0.53655805,-5.2957167
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=l2,log_target=False",10,0.98143293,0.19790477,0.53655805,-5.2957167
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=False",10,0.98325388,0.22986286,0.64979005,-0.5909652
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=False",10,0.98325388,0.22986286,0.64979005,-0.5909652
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=False",10,0.98325388,0.22986286,0.64979005,-0.5909652
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=True",10,0.98606412,0.27275228,0.60643295,-0.42439761
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,0.98606412,0.27275228,0.60643295,-0.42439761
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,0.98606412,0.27275228,0.60643295,-0.42439761
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=3,metric=correlation,max_features=12,x_transform=l2,log_target=False",10,0.98945428,0.24688369,0.50614201,-5.39677
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=3,metric=correlation,max_features=12,x_transform=none,log_target=False",10,0.98945428,0.24688369,0.50614201,-5.39677
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=none,log_target=False",10,0.98976276,0.1619139,0.55109736,-2.2450107
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=none,log_target=False",10,0.99037541,0.30249908,0.41068571,-1.8682398
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=none,log_target=True",10,0.99037541,0.30249908,0.41068571,-1.8682398
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=none,log_target=False",10,0.9914183,0.1304658,0.56898239,-6.2143847
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=False",10,0.99161451,0.24006923,0.64812083,-0.62759242
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=False",10,0.99161451,0.24006923,0.64812083,-0.62759242
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=False",10,0.99161451,0.24006923,0.64812083,-0.62759242
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=False",10,0.99309686,0.20233249,0.71493985,-0.81121375
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=False",10,0.99309686,0.20233249,0.71493985,-0.81121375
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=False",10,0.99309686,0.20233249,0.71493985,-0.81121375
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=12,x_transform=none,log_target=True",10,0.99739317,0.26477846,0.62420755,-0.5313148
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=48,x_transform=none,log_target=True",10,0.99739317,0.26477846,0.62420755,-0.5313148
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=192,x_transform=none,log_target=True",10,0.99739317,0.26477846,0.62420755,-0.5313148
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=12,x_transform=l2,log_target=True",10,0.99739317,0.26477846,0.62420755,-0.5313148
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=48,x_transform=l2,log_target=True",10,0.99739317,0.26477846,0.62420755,-0.5313148
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=192,x_transform=l2,log_target=True",10,0.99739317,0.26477846,0.62420755,-0.5313148
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=none,log_target=False",10,1.0001747,0.31983307,0.57528775,-5.2664191
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=False",10,1.0001747,0.31983307,0.57528775,-5.2664191
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=False",10,1.0001747,0.31983307,0.57528775,-5.2664191
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=none,log_target=False",10,1.0033354,0.23260216,0.52927755,-1.5706339
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=l2,log_target=False",10,1.0033354,0.23260216,0.52927755,-1.5706339
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=3,metric=manhattan,max_features=12,x_transform=l2,log_target=False",10,1.003547,0.22968316,0.49773799,-1.9582643
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=False",10,1.0039429,0.24577908,0.56134299,-1.5848072
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=3,metric=correlation,max_features=12,x_transform=none,log_target=False",10,1.0042283,0.23329989,0.48874794,-1.6273802
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=3,metric=correlation,max_features=12,x_transform=l2,log_target=False",10,1.0042283,0.23329989,0.48874794,-1.6273802
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,weighted_knn,"k=1,metric=manhattan,max_features=48,x_transform=none,log_target=False",10,1.0046959,0.34191974,0.4052,-2.0880731
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,weighted_knn,"k=1,metric=manhattan,max_features=48,x_transform=none,log_target=True",10,1.0046959,0.34191974,0.4052,-2.0880731
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=5,metric=correlation,max_features=48,x_transform=none,log_target=False",10,1.010574,0.1890975,0.61207348,-7.5362191
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=5,metric=correlation,max_features=48,x_transform=l2,log_target=False",10,1.010574,0.1890975,0.61207348,-7.5362191
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=12,x_transform=l2,log_target=True",10,1.0119092,0.27112353,0.60101726,-0.60480579
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=48,x_transform=l2,log_target=True",10,1.0119092,0.27112353,0.60101726,-0.60480579
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=l2,log_target=True",10,1.0119092,0.27112353,0.60101726,-0.60480579
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=3,metric=manhattan,max_features=12,x_transform=l2,log_target=False",10,1.0132146,0.22246439,0.53295358,-5.4681232
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,weighted_knn,"k=3,metric=manhattan,max_features=48,x_transform=l2,log_target=False",10,1.0135697,0.089224827,0.58940113,-9.828707
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,weighted_knn,"k=3,metric=manhattan,max_features=48,x_transform=l2,log_target=False",10,1.0157863,0.14340504,0.54759624,-3.0270582
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=12,x_transform=l2,log_target=False",10,1.0199429,0.26491002,0.63285005,-0.76679144
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=48,x_transform=l2,log_target=False",10,1.0199429,0.26491002,0.63285005,-0.76679144
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=l2,log_target=False",10,1.0199429,0.26491002,0.63285005,-0.76679144
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=none,log_target=False",10,1.0215733,0.26980092,0.45275714,-4.054667
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=none,log_target=True",10,1.0215733,0.26980092,0.45275714,-4.054667
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=l2,log_target=False",10,1.0215733,0.26980092,0.45275714,-4.054667
glucose_gL,all_known,parafac_raman_fusion_als_sg0_snv_area,als_sg0_snv_area+parafac,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=l2,log_target=True",10,1.0215733,0.26980092,0.45275714,-4.054667
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=none,log_target=False",10,1.0219878,0.16416878,0.57033903,-2.5496213
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=True",10,1.0267279,0.27714628,0.62926117,-0.60663856
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,1.0267279,0.27714628,0.62926117,-0.60663856
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,1.0267279,0.27714628,0.62926117,-0.60663856
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=12,x_transform=none,log_target=False",10,1.0355254,0.24050546,0.67961424,-0.90891219
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=12,x_transform=l2,log_target=False",10,1.0355254,0.24050546,0.67961424,-0.90891219
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=48,x_transform=none,log_target=False",10,1.0355254,0.24050546,0.67961424,-0.90891219
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=48,x_transform=l2,log_target=False",10,1.0355254,0.24050546,0.67961424,-0.90891219
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=192,x_transform=none,log_target=False",10,1.0355254,0.24050546,0.67961424,-0.90891219
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=192,x_transform=l2,log_target=False",10,1.0355254,0.24050546,0.67961424,-0.90891219
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,weighted_knn,"k=3,metric=correlation,max_features=48,x_transform=none,log_target=False",10,1.0380997,0.15860137,0.5673899,-2.8066495
glucose_gL,all_known,raman_preprocessed_als_sg0_snv_area,als_sg0_snv_area,weighted_knn,"k=3,metric=correlation,max_features=48,x_transform=l2,log_target=False",10,1.0380997,0.15860137,0.5673899,-2.8066495
glucose_gL,all_known,parafac_raman_fusion_als_sg2_snv,als_sg2_snv+parafac,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=none,log_target=False",10,1.0384033,0.13284601,0.59472281,-8.0480144
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=False",10,1.0416153,0.27514527,0.67516582,-0.84152761
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=False",10,1.0416153,0.27514527,0.67516582,-0.84152761
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=False",10,1.0416153,0.27514527,0.67516582,-0.84152761
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=True",10,1.0430631,0.25786285,0.66717653,-0.75531273
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",10,1.0430631,0.25786285,0.66717653,-0.75531273
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",10,1.0430631,0.25786285,0.66717653,-0.75531273
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=True",10,1.0444212,0.28150724,0.64512829,-0.67242693
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=True",10,1.0444212,0.28150724,0.64512829,-0.67242693
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",10,1.0444212,0.28150724,0.64512829,-0.67242693
glucose_gL,all_known,raman_preprocessed_als_sg2_snv,als_sg2_snv,weighted_knn,"k=3,metric=manhattan,max_features=48,x_transform=l2,log_target=False",10,1.0462856,0.18154311,0.54857739,-2.4633605
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=none,log_target=False",10,1.0463719,0.45335666,0.63723529,-0.6397073
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=none,log_target=True",10,1.0463719,0.45335666,0.63723529,-0.6397073
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=48,x_transform=none,log_target=False",10,1.0463719,0.45335666,0.63723529,-0.6397073
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=48,x_transform=none,log_target=True",10,1.0463719,0.45335666,0.63723529,-0.6397073
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=192,x_transform=none,log_target=False",10,1.0463719,0.45335666,0.63723529,-0.6397073
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=192,x_transform=none,log_target=True",10,1.0463719,0.45335666,0.63723529,-0.6397073
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=none,log_target=False",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=none,log_target=True",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=l2,log_target=False",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=l2,log_target=True",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=48,x_transform=none,log_target=False",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=48,x_transform=none,log_target=True",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=48,x_transform=l2,log_target=False",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=48,x_transform=l2,log_target=True",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=192,x_transform=none,log_target=False",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=192,x_transform=none,log_target=True",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=192,x_transform=l2,log_target=False",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,all_known,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=192,x_transform=l2,log_target=True",10,1.0575617,0.34857924,0.45585714,-3.5210855
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=12,x_transform=none,log_target=True",10,1.0634366,0.26588288,0.64434398,-0.91673002
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=12,x_transform=l2,log_target=True",10,1.0634366,0.26588288,0.64434398,-0.91673002
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=48,x_transform=none,log_target=True",10,1.0634366,0.26588288,0.64434398,-0.91673002
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=48,x_transform=l2,log_target=True",10,1.0634366,0.26588288,0.64434398,-0.91673002
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=none,log_target=True",10,1.0634366,0.26588288,0.64434398,-0.91673002
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=l2,log_target=True",10,1.0634366,0.26588288,0.64434398,-0.91673002
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=False",10,1.0686986,0.28089031,0.7010015,-0.94387304
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=False",10,1.0686986,0.28089031,0.7010015,-0.94387304
glucose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=False",10,1.0686986,0.28089031,0.7010015,-0.94387304
