B11,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1469,2382,1868,831,566,320,278,346,424,482,506,489,432,354,291,236,199,172
260,12779,3541,2576,1002,611,356,353,467,628,763,822,822,734,605,503,417,345,296
280,4824949,12762,2758,1268,772,367,292,356,484,595,678,699,651,555,463,395,341,295
300,OVER,OVER,1807,802,599,339,259,281,346,408,459,483,445,399,345,300,256,235
320,2069716,OVER,OVER,1094,458,306,244,225,211,218,219,210,189,168,142,123,114,109
340,262,3877383,OVER,OVER,7176,323,249,220,186,158,130,105,82,62,50,45,33,50
360,212,354,OVER,OVER,OVER,8520,311,265,240,212,164,129,96,73,52,44,38,45
380,366,192,2359,OVER,OVER,OVER,1926,242,234,217,180,146,106,79,64,42,43,64
400,345,310,116,722,OVER,OVER,OVER,475,212,211,178,151,115,97,75,61,55,81
420,506,240,148,88,172,OVER,OVER,OVER,256,166,159,128,93,77,64,49,59,72
440,367,162,76,81,82,61,OVER,OVER,OVER,209,108,110,83,66,55,49,43,76
460,296,155,105,74,79,35,312,OVER,OVER,OVER,131,80,80,59,47,43,42,82
480,485,219,237,97,70,49,40,2790,OVER,OVER,OVER,113,67,52,36,43,46,65
500,458,231,215,147,88,57,44,52,3368,OVER,OVER,OVER,105,59,42,46,49,71
