C2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1698,2538,1884,821,528,285,244,293,368,427,444,438,381,316,254,206,172,152
260,24095,3738,2631,994,592,318,303,403,524,641,697,706,621,527,429,357,305,262
280,4758610,26920,2711,1174,720,325,257,315,417,521,586,613,565,492,409,351,306,269
300,OVER,OVER,2300,751,568,319,243,257,315,365,412,430,404,349,305,264,232,208
320,1681759,OVER,OVER,1731,429,306,253,220,213,203,201,193,173,151,133,114,106,104
340,366,2698605,OVER,OVER,12938,326,251,219,183,154,130,101,76,61,52,41,41,53
360,300,310,4079965,OVER,OVER,14523,309,266,243,209,161,124,95,73,53,39,39,47
380,325,180,1700,3594268,OVER,OVER,3031,239,249,224,186,145,110,85,64,49,49,55
400,380,274,205,602,3583681,OVER,OVER,632,239,228,189,164,124,102,68,51,59,75
420,349,281,152,143,123,1430386,OVER,OVER,295,172,169,138,104,90,69,55,50,82
440,374,201,106,106,77,62,OVER,OVER,OVER,245,116,111,75,69,58,44,38,78
460,332,174,46,95,107,28,237,OVER,OVER,OVER,145,81,77,60,55,36,46,74
480,434,195,126,139,90,61,45,1880,OVER,OVER,OVER,122,63,58,41,33,47,69
500,611,284,259,138,167,62,46,47,2628,OVER,OVER,OVER,123,63,54,50,47,96
