C8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1311,2163,1590,672,428,255,229,278,345,393,407,401,353,287,238,185,154,137
260,19493,3750,2586,962,515,287,284,375,483,588,659,644,584,481,400,328,272,226
280,5238559,24954,1993,845,527,274,236,292,386,486,547,569,528,454,385,326,275,246
300,OVER,OVER,1419,531,459,291,224,230,278,338,381,397,372,324,285,244,214,193
320,1836002,OVER,OVER,1513,423,304,230,195,185,176,173,175,158,131,113,97,92,88
340,215,2740579,OVER,OVER,15812,331,258,208,160,134,109,83,59,46,29,30,24,34
360,167,215,3990082,OVER,OVER,23364,293,253,233,187,156,110,81,54,45,29,32,31
380,113,63,1605,3439431,OVER,OVER,4486,223,222,203,170,127,98,65,42,27,24,35
400,83,102,78,433,3445807,OVER,OVER,675,185,188,165,128,103,76,59,45,29,43
420,30,104,43,42,101,1301997,OVER,OVER,319,149,145,124,94,63,55,27,40,56
440,162,49,24,-6,49,34,OVER,OVER,OVER,288,94,90,76,47,44,25,30,54
460,-51,136,67,23,39,18,201,OVER,OVER,OVER,163,63,54,37,35,27,29,56
480,179,104,53,-1,13,22,25,1683,OVER,OVER,OVER,144,50,33,31,27,24,34
500,265,61,89,73,74,16,13,9,2577,OVER,OVER,OVER,122,42,25,18,10,42
