F3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1529,2429,1849,787,478,275,260,316,391,460,480,469,416,343,276,227,188,172
260,13008,4050,2834,1032,558,299,287,384,506,617,681,681,610,510,420,349,298,247
280,5420081,14031,2031,932,576,278,230,289,392,498,550,574,539,461,395,333,288,256
300,OVER,OVER,1185,548,458,272,206,223,275,325,378,391,371,330,286,247,219,189
320,2298819,OVER,OVER,942,407,280,209,171,166,170,171,176,156,145,126,105,98,102
340,290,3104730,OVER,OVER,7252,295,220,171,143,124,104,83,71,52,48,53,47,53
360,467,367,4414402,OVER,OVER,10445,259,227,200,175,131,105,83,60,47,45,36,46
380,322,228,1649,3699883,OVER,OVER,1955,210,192,164,136,112,86,69,55,43,39,65
400,640,332,284,631,3512885,OVER,OVER,370,176,172,139,119,95,79,70,52,69,71
420,631,306,163,176,155,1346023,OVER,OVER,211,132,119,103,89,71,61,65,49,78
440,354,270,245,120,102,62,OVER,OVER,OVER,178,88,82,68,58,43,40,41,65
460,418,191,167,143,100,50,226,OVER,OVER,OVER,116,58,53,48,41,38,38,54
480,490,222,179,135,124,53,41,2055,OVER,OVER,OVER,112,55,48,42,41,41,54
500,683,430,227,149,144,69,49,59,2240,OVER,OVER,OVER,112,68,58,61,55,53
