C11,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2124,5686,5397,2650,1494,596,344,326,368,408,426,417,376,310,255,202,171,164
260,18341,6432,5594,2573,1404,561,359,373,454,527,579,595,533,452,377,312,267,239
280,5461586,28198,9002,4471,2385,797,376,308,357,429,468,502,467,406,342,294,255,244
300,OVER,OVER,5059,2452,1498,579,301,242,261,299,331,349,333,295,259,227,197,204
320,1956351,OVER,OVER,1503,549,373,255,191,179,166,165,163,149,133,118,99,99,124
340,328,2656003,OVER,OVER,13497,416,312,227,177,141,113,98,81,58,49,38,48,93
360,322,286,3839809,OVER,OVER,19351,335,276,230,191,141,121,85,69,55,41,43,119
380,426,241,1369,3179780,OVER,OVER,3399,200,178,164,138,108,90,72,56,46,51,157
400,625,319,228,481,2986405,OVER,OVER,465,161,155,129,103,103,81,61,65,73,186
420,547,248,172,120,144,1087581,OVER,OVER,251,114,113,92,100,85,64,56,73,254
440,371,212,150,86,82,65,1274974,OVER,OVER,224,76,73,68,59,57,40,74,302
460,296,259,131,129,125,37,184,OVER,OVER,OVER,147,70,66,56,46,47,63,274
480,512,223,214,150,106,47,50,1536,OVER,OVER,OVER,123,62,54,58,31,58,224
500,752,308,197,221,93,65,51,42,1912,OVER,OVER,OVER,133,62,60,54,68,233
