B7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1184,2086,1590,676,447,253,229,283,357,411,435,422,369,303,241,205,162,137
260,23944,3670,2586,930,520,293,289,392,521,617,691,693,618,508,423,347,285,247
280,5371153,31781,2007,889,561,286,231,296,400,500,570,590,544,472,400,341,282,250
300,OVER,OVER,1788,536,463,279,223,231,278,343,390,401,379,332,289,254,218,195
320,1785492,OVER,OVER,2006,390,304,225,188,172,174,172,169,153,134,118,101,88,84
340,122,2618991,OVER,OVER,21173,310,238,188,150,122,96,76,60,36,30,30,20,19
360,-10,167,3766862,OVER,OVER,27459,278,241,212,171,137,102,72,38,33,28,20,22
380,69,34,1687,3254417,OVER,OVER,5644,201,188,181,149,117,84,57,39,26,27,32
400,135,33,-2,445,3312067,OVER,OVER,781,180,164,146,107,81,72,42,42,27,51
420,64,42,66,-17,81,1252417,OVER,OVER,377,133,123,101,74,46,37,29,23,48
440,-3,9,32,27,30,26,OVER,OVER,OVER,344,70,69,55,42,23,14,14,67
460,16,-13,71,26,14,-7,189,OVER,OVER,OVER,167,54,49,31,17,17,13,40
480,-79,63,7,32,41,0,5,2165,OVER,OVER,OVER,121,37,21,20,21,10,28
500,-77,110,107,43,5,27,-8,15,2391,OVER,OVER,OVER,129,26,19,19,12,26
