B9,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2034,5090,4704,2245,1292,526,347,339,381,429,442,443,390,330,262,218,180,160
260,24126,5854,5037,2267,1247,526,373,410,502,584,633,642,578,489,399,327,275,236
280,5548163,31502,7557,3710,1998,713,378,350,412,482,537,571,527,450,378,316,267,256
300,OVER,OVER,4687,2125,1289,547,321,277,303,342,372,393,371,328,282,246,213,207
320,1968082,OVER,OVER,1769,543,371,269,231,212,198,194,191,174,149,139,116,110,131
340,423,2616554,OVER,OVER,18557,417,357,286,233,195,169,142,113,96,66,66,60,97
360,362,336,3680697,OVER,OVER,26861,458,411,344,287,233,201,152,121,87,76,69,119
380,394,217,1522,3094863,OVER,OVER,4941,330,302,261,225,190,149,117,91,78,79,162
400,491,284,224,514,2984999,OVER,OVER,830,227,220,197,177,153,120,102,98,97,191
420,501,279,176,99,166,1093352,OVER,OVER,421,160,171,160,138,107,102,113,116,263
440,456,156,89,93,108,45,1261761,OVER,OVER,310,117,137,116,98,74,71,97,284
460,411,244,144,111,77,35,180,OVER,OVER,OVER,198,111,107,86,71,62,72,234
480,424,194,188,114,88,42,50,1686,OVER,OVER,OVER,155,96,78,70,63,71,198
500,644,405,267,214,71,39,60,36,1968,OVER,OVER,OVER,163,81,71,68,79,202
