B5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1417,2420,1796,742,495,270,241,302,381,438,461,452,397,328,263,216,179,161
260,17986,4026,2859,1058,582,312,296,401,535,643,705,710,634,532,438,363,305,254
280,6137565,21971,2204,951,581,288,235,299,406,509,585,608,564,486,408,349,300,261
300,OVER,OVER,1404,557,469,269,197,224,274,339,385,414,384,340,296,256,226,201
320,2140698,OVER,OVER,1413,374,248,181,160,156,163,163,166,158,141,123,104,97,97
340,356,3164564,OVER,OVER,15075,259,183,140,127,107,81,71,57,46,39,39,39,32
360,274,314,4530045,OVER,OVER,21590,210,184,153,128,111,76,59,52,41,30,37,36
380,446,199,1690,3836100,OVER,OVER,3893,168,151,127,102,88,69,56,47,35,35,46
400,501,321,244,589,3682703,OVER,OVER,538,142,124,101,102,76,61,51,55,43,56
420,255,259,155,131,138,1436304,OVER,OVER,260,106,105,69,65,61,53,40,40,72
440,301,193,133,126,82,56,OVER,OVER,OVER,219,66,66,46,41,37,34,32,61
460,215,185,90,124,78,49,217,OVER,OVER,OVER,140,45,58,35,37,29,22,57
480,360,249,150,88,83,53,47,1779,OVER,OVER,OVER,129,43,43,35,37,28,51
500,440,331,178,154,140,71,33,55,2739,OVER,OVER,OVER,111,42,25,42,58,65
