E4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1448,2624,1989,875,529,298,260,306,395,451,480,464,419,338,270,225,187,165
260,13891,4138,2871,1086,602,317,304,397,522,637,700,692,634,525,432,353,302,253
280,6338675,14316,2456,1078,648,307,240,298,396,496,566,585,544,467,397,342,293,261
300,OVER,OVER,1369,664,526,292,217,231,275,334,380,401,377,336,286,254,220,198
320,2798357,OVER,OVER,940,439,278,203,174,169,173,171,176,157,138,122,109,98,99
340,372,3678668,OVER,OVER,6311,300,232,180,140,113,100,79,61,54,42,38,36,47
360,270,350,5261549,OVER,OVER,8206,269,223,185,151,127,93,67,52,38,38,36,42
380,261,180,1812,4394379,OVER,OVER,1983,203,191,163,126,97,79,51,52,46,40,49
400,392,260,239,576,4129982,OVER,OVER,403,181,149,128,106,88,53,61,51,53,71
420,313,248,181,143,147,1595357,OVER,OVER,223,119,110,91,78,68,52,41,57,70
440,312,201,140,92,73,58,OVER,OVER,OVER,173,73,80,52,45,37,33,34,64
460,417,202,83,98,73,38,246,OVER,OVER,OVER,125,54,61,45,39,34,37,62
480,307,259,155,111,79,47,46,2046,OVER,OVER,OVER,98,47,39,37,44,34,61
500,762,284,203,98,150,60,47,36,2448,OVER,OVER,OVER,114,54,55,40,48,57
