C11,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1454,2229,1594,668,444,264,234,290,359,419,432,425,375,306,249,195,162,137
260,29574,3608,2557,913,526,292,292,388,508,619,672,666,603,506,411,341,287,242
280,OVER,33134,2060,900,578,289,244,304,404,506,579,593,556,477,403,343,299,258
300,OVER,OVER,1689,548,472,286,228,243,296,349,397,415,388,340,291,255,223,201
320,1718550,OVER,OVER,1654,376,280,223,200,189,183,185,177,156,136,116,102,93,91
340,102,2633479,OVER,OVER,21152,290,236,204,172,144,110,82,68,53,36,28,33,33
360,28,248,4107238,OVER,OVER,34499,278,242,217,182,148,110,78,57,38,26,28,31
380,127,70,1299,3371115,OVER,OVER,5404,207,202,184,143,117,80,59,42,34,27,36
400,88,77,117,427,3370787,OVER,OVER,777,187,172,147,115,93,69,35,51,33,47
420,159,82,54,60,93,1282237,OVER,OVER,346,125,114,106,73,68,50,26,34,51
440,233,77,66,17,34,27,OVER,OVER,OVER,317,83,75,61,40,35,30,21,53
460,236,147,89,46,-14,24,195,OVER,OVER,OVER,187,56,56,33,45,30,22,42
480,194,71,38,66,35,14,34,1632,OVER,OVER,OVER,139,44,33,32,22,19,26
500,100,195,162,40,70,28,12,11,1909,OVER,OVER,OVER,122,30,31,9,23,39
