E3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1886,3968,3556,1695,984,430,294,308,361,406,424,416,373,311,255,201,176,151
260,13853,5192,4210,1829,983,428,316,368,450,532,580,588,535,444,372,303,260,228
280,5828533,17270,5658,2724,1484,545,310,301,366,430,485,509,477,413,348,298,253,234
300,OVER,OVER,3120,1607,1014,448,269,247,273,307,343,362,342,301,266,227,199,194
320,2420966,OVER,OVER,962,540,363,253,209,191,182,176,167,152,139,121,103,96,112
340,418,3295380,OVER,OVER,7303,405,321,240,202,159,130,106,81,66,55,53,53,78
360,411,415,4847518,OVER,OVER,9341,364,304,256,209,168,138,97,76,60,47,53,87
380,403,285,1491,3941825,OVER,OVER,1752,224,210,194,164,132,103,85,70,57,64,106
400,657,352,311,556,3724079,OVER,OVER,362,176,171,157,126,106,101,77,76,73,128
420,475,319,232,164,183,1355122,OVER,OVER,220,136,127,124,104,92,83,86,72,169
440,397,308,161,133,78,61,OVER,OVER,OVER,177,93,101,84,73,58,55,66,176
460,540,197,144,147,104,56,209,OVER,OVER,OVER,130,81,81,57,56,47,58,151
480,484,201,186,138,119,67,52,1626,OVER,OVER,OVER,111,71,66,58,53,53,129
500,679,390,273,159,168,79,40,60,2148,OVER,OVER,OVER,117,55,63,58,66,131
