E2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2011,3511,2894,1344,818,409,311,340,408,461,472,462,403,340,276,222,189,163
260,26247,4218,3302,1343,770,386,324,402,501,595,648,653,584,482,402,326,279,239
280,OVER,31698,4086,1920,1091,448,298,321,403,486,546,569,525,453,380,322,273,250
300,OVER,OVER,2811,1157,782,402,275,263,297,341,378,395,378,326,290,246,219,194
320,2579539,OVER,OVER,1692,513,366,279,230,208,199,190,189,167,146,129,107,97,98
340,404,3809618,OVER,OVER,14941,394,320,258,213,166,139,107,90,65,58,43,42,56
360,297,367,OVER,OVER,OVER,19349,385,331,289,240,182,145,103,79,54,40,40,61
380,420,160,1766,OVER,OVER,OVER,3728,287,260,243,197,165,121,85,63,51,53,85
400,676,212,263,575,4201311,OVER,OVER,577,245,239,202,158,117,92,77,62,75,95
420,417,305,175,146,158,1641555,OVER,OVER,332,181,167,134,113,81,72,47,58,107
440,405,159,116,96,93,69,OVER,OVER,OVER,291,118,113,94,71,62,48,48,116
460,524,201,125,121,94,49,223,OVER,OVER,OVER,194,92,79,74,56,47,52,93
480,396,208,192,106,103,34,56,2326,OVER,OVER,OVER,147,76,65,55,48,43,75
500,662,488,288,171,120,73,53,51,2555,OVER,OVER,OVER,156,69,53,55,58,95
