F5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1443,2527,1920,831,507,292,250,300,380,434,459,446,397,328,265,219,183,158
260,13318,4130,2903,1109,589,311,294,389,515,620,685,694,628,517,430,351,298,256
280,6190859,15453,2399,1074,624,300,238,295,399,502,563,590,541,470,398,342,293,252
300,OVER,OVER,1372,646,497,275,218,224,280,333,381,400,379,332,286,250,222,193
320,2663658,OVER,OVER,957,411,269,191,171,170,168,169,169,159,140,130,107,104,97
340,419,3620133,OVER,OVER,6869,272,204,163,133,116,96,70,67,47,48,36,34,41
360,270,399,5274331,OVER,OVER,10973,230,203,175,147,111,85,64,48,37,33,30,54
380,398,229,1775,4276723,OVER,OVER,1689,182,160,133,127,88,70,58,50,37,31,49
400,541,272,214,583,4105623,OVER,OVER,386,141,143,124,94,79,73,54,54,34,64
420,349,243,154,111,137,1575098,OVER,OVER,208,109,102,77,64,55,47,33,33,71
440,400,166,169,78,66,52,OVER,OVER,OVER,172,64,60,49,39,34,42,37,75
460,342,157,127,97,72,28,224,OVER,OVER,OVER,117,58,59,35,35,32,28,61
480,341,186,200,123,78,47,36,2053,OVER,OVER,OVER,100,49,43,27,33,40,65
500,523,229,266,212,132,55,32,57,2762,OVER,OVER,OVER,104,49,43,40,47,73
