B3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1470,2518,1913,853,547,302,266,321,397,464,491,482,423,349,282,229,196,167
260,15132,4135,2958,1097,611,319,298,397,524,640,701,703,629,533,439,359,301,259
280,5728943,17669,2263,1003,624,296,241,300,397,499,573,600,554,477,403,344,301,262
300,OVER,OVER,1356,620,499,271,206,225,276,331,379,405,379,335,295,252,223,204
320,2160138,OVER,OVER,1211,402,246,188,152,154,159,165,171,158,139,121,110,94,101
340,412,3096450,OVER,OVER,11190,258,175,141,118,99,88,67,61,44,45,39,38,48
360,305,380,4498820,OVER,OVER,16797,213,165,148,130,104,77,63,48,36,37,30,42
380,364,169,1809,3802039,OVER,OVER,2969,169,151,128,101,87,73,50,37,30,45,57
400,759,301,186,637,3681184,OVER,OVER,398,132,129,103,91,81,67,63,45,45,58
420,518,226,204,127,152,1394529,OVER,OVER,226,92,80,75,54,51,37,44,42,68
440,368,188,97,87,103,63,OVER,OVER,OVER,196,62,67,57,42,40,36,33,65
460,326,234,147,160,79,48,240,OVER,OVER,OVER,130,57,53,43,40,32,33,50
480,405,290,155,137,79,45,42,2358,OVER,OVER,OVER,114,51,43,43,27,42,67
500,681,276,280,178,134,59,55,37,2866,OVER,OVER,OVER,116,50,50,47,43,78
