D10,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1954,4700,4367,2079,1202,505,319,332,383,428,450,446,394,325,266,217,181,159
260,15740,5634,4728,2059,1157,500,338,380,467,555,603,624,562,475,391,322,266,241
280,4771406,22923,6639,3235,1776,646,333,306,372,448,497,518,490,429,363,307,260,247
300,OVER,OVER,3720,1824,1137,482,276,251,269,313,347,362,348,309,270,231,204,197
320,1866422,OVER,OVER,1325,486,344,239,192,174,172,166,170,160,137,116,101,101,105
340,321,2607375,OVER,OVER,11250,381,304,228,182,143,114,92,79,59,50,49,54,77
360,323,322,3758469,OVER,OVER,15497,321,272,225,186,145,120,87,71,43,45,46,102
380,231,182,1432,3200134,OVER,OVER,3129,190,177,157,135,113,90,66,50,41,56,108
400,522,339,192,514,3111542,OVER,OVER,461,156,148,128,112,99,80,58,58,71,140
420,465,209,199,129,163,1124101,OVER,OVER,239,121,114,99,80,83,67,67,73,201
440,316,166,132,60,103,48,OVER,OVER,OVER,211,75,91,68,60,52,42,55,212
460,468,188,180,139,92,53,178,OVER,OVER,OVER,148,67,76,58,49,40,47,197
480,500,293,195,104,118,55,52,1872,OVER,OVER,OVER,115,59,58,46,42,52,168
500,595,362,303,194,143,54,46,30,2016,OVER,OVER,OVER,129,67,61,58,70,162
