F2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1668,3506,2986,1376,826,395,290,311,360,409,424,417,366,302,245,200,164,145
260,12184,4906,3877,1580,861,388,309,365,460,546,600,601,545,455,371,302,254,225
280,4760795,16173,4546,2223,1257,476,293,301,374,437,494,526,482,415,352,304,259,226
300,OVER,OVER,2572,1292,876,418,266,242,269,313,348,367,342,311,262,222,197,184
320,2057487,OVER,OVER,988,517,349,248,205,187,176,174,164,152,130,117,98,90,100
340,302,2802991,OVER,OVER,7201,407,325,247,193,147,116,94,81,52,48,44,35,53
360,256,262,3936420,OVER,OVER,11144,381,320,261,211,164,127,93,74,50,41,41,63
380,221,183,1378,3418654,OVER,OVER,1987,253,201,196,160,123,102,75,56,47,41,77
400,335,165,133,531,3192381,OVER,OVER,365,175,155,146,120,94,77,61,52,63,93
420,311,172,87,120,98,1152986,OVER,OVER,219,125,123,114,95,71,58,67,75,127
440,327,185,85,72,57,34,OVER,OVER,OVER,168,82,85,69,66,49,53,49,127
460,255,141,94,84,56,32,180,OVER,OVER,OVER,118,74,73,50,38,38,48,104
480,210,204,95,87,43,39,33,2009,OVER,OVER,OVER,94,55,48,37,26,40,80
500,308,225,218,116,111,51,49,24,2460,OVER,OVER,OVER,91,46,38,34,44,88
