E2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1772,3798,3355,1524,907,423,296,311,369,403,425,423,369,300,250,199,164,147
260,13669,5113,4122,1745,947,420,318,374,459,547,601,611,544,462,378,310,255,225
280,5308915,17570,5203,2548,1406,517,298,306,368,441,494,528,487,428,357,302,258,230
300,OVER,OVER,2899,1466,962,444,270,244,272,309,351,369,343,304,265,224,195,187
320,2104353,OVER,OVER,1075,502,357,260,205,183,175,167,171,155,135,115,101,91,98
340,259,2781991,OVER,OVER,7786,422,317,246,187,155,125,104,79,65,48,47,43,58
360,175,337,4020307,OVER,OVER,9977,370,311,261,206,158,131,100,72,52,47,44,76
380,257,207,1326,3403533,OVER,OVER,1947,223,205,177,151,126,95,79,58,60,49,85
400,499,206,222,458,3131177,OVER,OVER,365,182,166,150,129,110,88,79,63,63,123
420,400,277,130,139,100,1181931,OVER,OVER,195,131,124,105,103,77,73,79,74,147
440,298,194,138,97,65,47,OVER,OVER,OVER,173,88,86,78,67,51,50,60,154
460,295,194,131,81,85,44,172,OVER,OVER,OVER,112,81,70,52,40,53,53,138
480,410,225,161,124,90,50,38,1796,OVER,OVER,OVER,107,63,57,45,38,43,104
500,450,275,162,151,105,42,54,43,1806,OVER,OVER,OVER,115,55,53,50,40,123
