B5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2072,4406,3990,1856,1098,487,333,322,377,418,438,427,387,315,257,201,173,152
260,20217,5379,4384,1929,1059,476,355,389,466,561,605,612,550,466,381,311,262,235
280,6374766,25034,6388,3034,1659,608,331,315,380,447,512,538,498,435,360,304,265,243
300,OVER,OVER,3874,1797,1111,494,308,268,294,332,360,379,364,314,276,236,210,197
320,1889913,OVER,OVER,1686,576,410,295,242,216,203,181,184,163,140,126,105,95,116
340,337,2671171,OVER,OVER,17872,491,370,286,225,183,137,113,84,74,48,41,51,75
360,255,316,4110377,OVER,OVER,21930,423,337,291,242,184,162,113,88,61,50,43,90
380,350,218,1482,3387156,OVER,OVER,4101,256,232,223,182,158,112,94,64,56,49,116
400,564,332,174,590,3156339,OVER,OVER,600,199,195,177,156,129,101,85,69,73,136
420,410,221,244,124,142,1237846,OVER,OVER,276,149,151,146,117,94,67,73,79,173
440,325,180,149,102,84,60,OVER,OVER,OVER,260,105,114,99,84,66,61,47,189
460,302,209,145,94,101,49,202,OVER,OVER,OVER,180,83,93,75,63,54,48,166
480,397,261,188,138,116,58,49,1747,OVER,OVER,OVER,147,72,66,66,43,54,148
500,553,280,206,139,135,67,57,34,2117,OVER,OVER,OVER,160,68,69,58,68,130
