D4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1541,2460,1842,795,493,278,254,306,389,445,470,462,400,333,272,226,188,169
260,15491,4049,2842,1065,579,309,299,393,514,625,694,691,623,518,426,360,304,257
280,6107188,16742,2140,954,592,291,239,297,403,493,571,594,557,477,404,341,298,255
300,OVER,OVER,1303,593,486,273,212,231,273,334,382,401,384,339,294,254,229,206
320,2202042,OVER,OVER,1171,415,269,201,173,166,165,172,172,164,143,129,109,103,99
340,474,3210635,OVER,OVER,10214,279,202,168,130,112,90,78,67,56,48,42,32,45
360,402,357,4673019,OVER,OVER,15370,242,200,181,143,114,94,74,51,42,39,38,52
380,559,263,1776,3785911,OVER,OVER,2703,180,166,144,122,102,76,61,58,42,39,61
400,619,335,251,597,3663860,OVER,OVER,461,159,155,126,104,77,67,65,46,51,66
420,438,293,187,117,189,1398227,OVER,OVER,241,122,96,91,86,60,64,44,43,84
440,307,274,188,149,118,69,OVER,OVER,OVER,171,69,74,59,58,50,33,35,64
460,524,244,154,112,110,54,242,OVER,OVER,OVER,129,60,68,42,44,32,44,61
480,490,287,181,100,113,71,55,2055,OVER,OVER,OVER,121,56,47,47,46,34,61
500,337,376,263,153,119,70,60,51,2674,OVER,OVER,OVER,107,69,57,55,59,60
