B2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1219,2102,1578,677,429,250,226,287,361,412,436,423,380,316,256,207,172,143
260,34803,3482,2446,905,498,286,282,382,515,622,690,691,620,514,429,347,293,243
280,6449177,45638,2036,896,538,275,238,295,399,502,573,596,559,477,409,345,297,259
300,OVER,OVER,1901,550,473,267,218,231,280,347,388,413,384,344,293,252,219,197
320,1790666,OVER,OVER,2289,394,280,210,183,172,166,170,165,156,141,117,106,91,86
340,195,2804876,OVER,OVER,22796,279,222,170,135,112,90,72,58,42,32,29,20,26
360,35,213,4234832,OVER,OVER,29462,261,218,193,158,128,105,63,44,34,25,19,34
380,33,18,1757,3666035,OVER,OVER,5725,201,183,176,146,106,70,50,41,28,30,36
400,123,97,74,502,3768498,OVER,OVER,879,171,165,144,107,85,47,53,37,30,50
420,224,73,79,37,73,1390194,OVER,OVER,384,121,115,82,76,52,47,23,19,36
440,89,60,-5,20,37,36,OVER,OVER,OVER,311,74,76,50,35,26,23,22,46
460,54,89,37,20,37,18,233,OVER,OVER,OVER,162,46,47,37,23,16,9,54
480,29,129,62,2,18,10,27,2064,OVER,OVER,OVER,125,38,42,25,30,16,33
500,269,101,32,26,65,19,14,21,2988,OVER,OVER,OVER,110,42,26,39,12,39
