F6,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1758,3642,3190,1452,875,405,297,317,371,423,443,432,385,315,257,212,173,156
260,13424,5018,3983,1668,911,407,318,378,474,563,621,627,556,471,388,320,264,231
280,4959629,16904,4879,2335,1318,483,297,293,370,446,510,533,494,421,358,307,261,239
300,OVER,OVER,2718,1343,877,403,251,237,268,313,344,365,341,309,266,228,197,185
320,2051983,OVER,OVER,1012,455,311,225,184,173,167,161,156,147,124,110,100,90,92
340,193,2796075,OVER,OVER,7678,380,289,203,169,132,102,86,63,54,42,38,32,48
360,272,302,4080214,OVER,OVER,10039,307,259,220,177,140,112,74,59,48,34,35,64
380,255,138,1406,3358135,OVER,OVER,2046,198,170,155,124,110,78,65,54,41,38,72
400,435,137,108,511,3255735,OVER,OVER,375,135,131,120,106,78,59,55,42,48,105
420,423,190,177,126,140,1213847,OVER,OVER,195,105,105,90,63,60,41,46,54,121
440,296,181,143,113,91,43,OVER,OVER,OVER,163,76,79,68,52,41,37,47,133
460,434,231,131,74,66,28,178,OVER,OVER,OVER,123,65,58,61,37,19,30,115
480,443,145,99,66,80,28,33,1436,OVER,OVER,OVER,106,54,43,39,30,31,97
500,538,328,201,154,61,63,26,38,2065,OVER,OVER,OVER,103,48,41,56,55,106
