D5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1901,4256,3746,1747,1021,444,305,324,378,422,437,434,385,315,259,211,177,159
260,15058,5437,4396,1896,1022,444,322,373,467,544,591,606,549,464,384,312,267,233
280,6051014,20797,5851,2844,1537,557,307,304,373,446,499,526,494,424,354,305,261,244
300,OVER,OVER,3327,1636,1054,459,271,246,270,309,344,370,352,310,267,232,205,200
320,2356589,OVER,OVER,1176,526,361,251,203,184,179,178,172,153,142,121,110,103,111
340,346,3185689,OVER,OVER,9765,411,312,234,190,152,120,102,83,64,58,47,49,80
360,283,425,4629859,OVER,OVER,13065,344,281,247,197,152,130,95,75,56,49,41,89
380,485,269,1657,3744483,OVER,OVER,2402,211,201,177,158,125,100,75,67,57,50,112
400,556,308,226,648,3481472,OVER,OVER,450,162,161,142,127,97,83,76,66,61,147
420,557,349,254,181,168,1350718,OVER,OVER,223,133,119,99,94,78,70,63,66,165
440,443,245,170,132,102,66,OVER,OVER,OVER,197,91,91,73,69,64,64,63,181
460,430,285,204,155,140,53,215,OVER,OVER,OVER,140,69,71,59,63,47,62,168
480,418,266,219,148,124,45,51,1742,OVER,OVER,OVER,135,68,56,50,58,55,142
500,779,440,239,289,158,94,52,73,2260,OVER,OVER,OVER,140,65,63,69,85,159
