F5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1877,3931,3382,1587,953,420,299,326,378,431,443,435,393,321,263,219,179,159
260,13248,5180,4175,1717,945,417,319,370,470,537,600,616,560,467,378,318,261,234
280,5561388,16719,5158,2474,1378,514,296,295,371,441,498,517,485,420,359,305,259,235
300,OVER,OVER,2863,1474,941,425,259,243,271,314,349,362,346,308,267,227,210,191
320,2284582,OVER,OVER,1024,525,339,252,200,180,176,175,167,159,138,120,105,98,116
340,299,3013159,OVER,OVER,6909,390,304,237,187,151,119,99,79,62,58,50,47,76
360,390,336,4522704,OVER,OVER,8937,333,279,241,193,153,130,96,75,53,50,47,93
380,405,206,1636,3736353,OVER,OVER,1657,216,198,181,151,122,97,80,62,52,54,93
400,622,330,261,586,3615264,OVER,OVER,376,171,155,149,130,105,86,73,55,65,126
420,482,231,223,180,158,1250856,OVER,OVER,202,128,115,113,98,87,68,62,73,148
440,329,207,173,136,94,63,OVER,OVER,OVER,159,84,92,74,63,44,41,55,161
460,481,239,190,155,106,66,213,OVER,OVER,OVER,125,78,73,57,58,46,54,146
480,576,274,203,132,123,53,44,1807,OVER,OVER,OVER,116,68,57,50,38,53,140
500,822,374,248,186,175,79,50,64,2234,OVER,OVER,OVER,115,78,79,55,63,145
