B6,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1220,2217,1682,744,480,269,236,291,365,425,440,435,370,311,255,201,177,147
260,38508,3823,2687,1044,590,337,329,438,599,730,799,795,713,604,495,412,341,291
280,OVER,39845,2352,1055,668,321,258,336,445,567,642,671,622,529,450,386,328,286
300,OVER,OVER,2191,636,502,283,223,237,296,364,421,445,420,369,317,278,249,218
320,2072212,OVER,OVER,2350,413,250,196,160,165,176,178,178,167,146,124,119,105,102
340,376,3374406,OVER,OVER,21072,270,200,153,137,108,88,71,55,52,43,44,37,42
360,180,390,5263731,OVER,OVER,26959,226,203,185,142,105,90,71,49,34,41,35,42
380,360,205,1802,4525358,OVER,OVER,5027,179,160,145,122,91,76,60,51,43,34,46
400,454,232,181,652,4366924,OVER,OVER,735,158,138,115,100,82,75,45,56,55,60
420,403,271,148,152,163,1761214,OVER,OVER,386,122,100,83,71,63,49,42,45,63
440,272,188,199,125,56,61,OVER,OVER,OVER,293,77,69,61,41,40,31,38,67
460,369,207,139,97,81,46,285,OVER,OVER,OVER,180,55,55,47,41,34,30,63
480,500,225,207,96,69,64,48,2384,OVER,OVER,OVER,137,50,45,34,45,31,58
500,453,157,208,160,126,59,44,48,3207,OVER,OVER,OVER,120,47,55,54,54,73
