E6,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1348,2265,1757,731,468,256,228,275,346,390,411,398,355,298,235,195,169,145
260,18279,4008,2860,1064,593,326,313,412,554,656,730,732,664,548,454,373,315,272
280,OVER,19425,2466,1079,667,307,248,310,424,520,605,615,576,502,420,357,305,274
300,OVER,OVER,1547,653,525,288,219,228,283,346,397,414,391,343,304,258,225,208
320,2803286,OVER,OVER,1181,381,266,191,169,158,165,177,167,164,142,126,110,104,98
340,377,3848790,OVER,OVER,9627,275,195,157,124,103,91,76,57,43,37,37,39,44
360,195,372,5444664,OVER,OVER,13649,231,191,159,141,110,81,71,47,43,34,34,49
380,369,190,1778,4491882,OVER,OVER,2581,177,152,136,109,84,70,57,39,40,38,46
400,581,294,259,620,4303621,OVER,OVER,500,136,139,114,97,78,57,58,49,48,80
420,469,279,177,135,189,1684541,OVER,OVER,267,115,97,74,60,54,37,40,39,87
440,345,251,165,78,87,60,OVER,OVER,OVER,220,70,61,47,48,33,34,39,60
460,317,230,146,106,75,40,247,OVER,OVER,OVER,155,55,45,34,33,26,46,63
480,538,222,137,96,113,43,45,2040,OVER,OVER,OVER,123,37,39,40,26,33,61
500,636,340,229,161,105,65,53,37,2580,OVER,OVER,OVER,111,45,58,59,52,76
