C4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1828,3983,3552,1701,1001,433,307,326,377,420,433,422,377,314,253,207,172,155
260,17162,5312,4352,1849,994,451,336,389,476,565,613,612,557,469,387,316,267,234
280,5848903,20529,5826,2839,1527,567,323,322,388,460,510,530,501,435,360,310,264,238
300,OVER,OVER,3359,1636,1058,472,290,257,284,330,358,378,358,314,274,231,204,196
320,2277200,OVER,OVER,1213,554,373,274,216,194,184,179,177,161,144,129,112,100,114
340,539,3008549,OVER,OVER,9994,446,335,263,208,166,130,109,95,70,54,53,49,65
360,282,357,4296844,OVER,OVER,13020,377,315,272,226,180,145,106,81,61,56,40,83
380,504,229,1442,3536790,OVER,OVER,2352,244,221,197,172,138,113,83,73,63,61,100
400,590,354,193,523,3266781,OVER,OVER,427,184,174,160,139,122,84,77,79,80,126
420,486,252,249,107,160,1229475,OVER,OVER,250,137,137,125,111,84,73,81,84,174
440,478,218,141,104,96,52,OVER,OVER,OVER,207,93,101,87,69,59,70,72,167
460,419,227,203,146,65,52,202,OVER,OVER,OVER,139,80,86,66,50,50,66,145
480,425,304,192,79,107,52,44,1585,OVER,OVER,OVER,133,74,53,46,44,55,120
500,594,396,236,114,176,70,49,46,1768,OVER,OVER,OVER,123,72,64,75,76,135
