E8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1806,2446,1742,765,514,294,257,314,389,442,467,449,392,317,264,214,182,153
260,19457,3560,2495,960,579,340,348,451,583,693,754,762,679,565,461,378,318,269
280,5258262,19437,2690,1179,690,349,284,349,448,569,640,664,611,520,436,376,320,272
300,OVER,OVER,2033,803,578,341,281,294,344,401,448,461,433,374,325,282,245,216
320,1896263,OVER,OVER,1404,463,335,293,258,251,240,227,215,191,154,136,119,107,106
340,215,3340320,OVER,OVER,9077,336,291,269,227,190,155,126,94,70,51,42,45,41
360,205,288,OVER,OVER,OVER,12117,313,286,259,231,182,138,106,64,49,41,40,43
380,254,156,2055,OVER,OVER,OVER,2319,246,248,224,182,145,116,83,58,52,36,50
400,306,252,115,589,OVER,OVER,OVER,459,213,215,196,152,123,95,65,63,67,66
420,283,101,107,130,166,1947388,OVER,OVER,281,176,166,135,105,81,65,52,45,66
440,164,107,90,86,58,45,OVER,OVER,OVER,220,108,107,87,62,53,42,39,71
460,314,148,87,43,59,38,274,OVER,OVER,OVER,144,85,74,65,50,40,39,61
480,265,181,84,68,67,24,30,2061,OVER,OVER,OVER,127,64,56,45,34,28,47
500,416,184,147,111,115,53,32,43,2938,OVER,OVER,OVER,107,44,50,32,46,57
