F1,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2015,2654,1854,820,527,273,238,286,352,398,426,419,371,303,242,200,166,145
260,22428,3774,2628,978,571,320,302,400,523,639,693,692,623,518,429,357,294,255
280,6039272,20622,2793,1248,725,328,251,315,419,523,591,616,567,491,415,357,301,265
300,OVER,OVER,2008,800,559,322,241,258,312,369,414,432,400,358,299,264,235,202
320,1852473,OVER,OVER,1301,376,288,233,205,201,200,200,193,177,150,129,108,99,102
340,303,3399013,OVER,OVER,10838,284,229,194,170,148,115,90,68,57,44,36,29,39
360,160,290,OVER,OVER,OVER,11974,269,245,213,192,151,113,80,57,47,36,27,44
380,292,126,1881,OVER,OVER,OVER,2605,225,216,199,163,135,100,70,44,40,31,48
400,181,73,116,592,4914779,OVER,OVER,497,197,201,165,143,99,80,72,50,38,60
420,261,58,100,54,111,1962746,OVER,OVER,266,155,144,121,95,68,43,39,38,72
440,231,89,59,64,29,54,OVER,OVER,OVER,218,102,99,79,57,41,32,26,73
460,185,176,62,48,15,32,271,OVER,OVER,OVER,142,79,72,57,35,34,42,56
480,142,198,90,60,70,34,37,2834,OVER,OVER,OVER,113,55,49,45,27,35,60
500,247,144,86,48,88,43,31,36,3163,OVER,OVER,OVER,99,44,35,40,31,63
