C2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1480,2450,1845,798,525,297,263,327,407,463,491,485,429,351,285,235,196,169
260,16354,3871,2721,1014,558,299,293,403,520,629,695,683,621,516,424,353,300,253
280,6257545,18538,2079,958,557,289,245,298,400,501,565,591,543,476,402,342,295,259
300,OVER,OVER,1318,606,492,279,221,232,279,337,386,402,383,338,297,257,225,203
320,2313725,OVER,OVER,1124,419,269,197,173,169,171,173,174,158,140,117,107,103,97
340,415,3374523,OVER,OVER,9657,271,222,167,135,123,97,83,54,49,44,38,38,43
360,336,340,4915190,OVER,OVER,14216,263,224,193,169,123,95,73,54,38,31,30,42
380,371,244,1861,4142332,OVER,OVER,2275,206,188,159,136,107,69,64,49,39,41,52
400,712,401,267,664,3875917,OVER,OVER,434,166,164,134,105,84,70,64,52,56,72
420,500,322,206,154,167,1531003,OVER,OVER,227,117,107,88,88,66,55,41,48,71
440,268,138,101,86,97,59,OVER,OVER,OVER,201,74,72,58,45,33,28,36,56
460,325,229,148,143,100,41,246,OVER,OVER,OVER,131,63,63,52,43,36,39,58
480,639,261,135,155,97,50,36,2206,OVER,OVER,OVER,126,53,52,40,34,49,56
500,726,198,248,121,140,59,51,49,2878,OVER,OVER,OVER,131,58,52,55,40,75
