D5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1489,2364,1781,755,490,275,245,301,371,426,454,443,394,330,259,216,184,155
260,14287,4163,2887,1040,588,298,284,387,520,623,683,683,613,512,423,360,300,255
280,5848406,17410,2107,929,545,274,233,295,399,497,564,590,548,472,399,343,299,259
300,OVER,OVER,1225,560,458,259,205,224,276,332,377,394,377,331,290,256,228,198
320,2178595,OVER,OVER,1075,411,271,193,164,157,163,168,174,157,135,122,107,105,104
340,365,3160547,OVER,OVER,10866,274,201,155,128,104,87,81,55,57,45,39,37,47
360,371,365,4714252,OVER,OVER,14210,233,196,176,144,111,89,65,49,42,36,40,47
380,367,162,1823,3983692,OVER,OVER,3038,177,168,148,118,103,71,63,44,39,36,48
400,527,326,213,634,3738239,OVER,OVER,459,144,152,113,101,87,68,58,52,61,74
420,443,300,224,138,152,1410828,OVER,OVER,225,119,104,95,76,65,67,43,50,76
440,374,236,155,67,99,46,OVER,OVER,OVER,195,61,73,59,45,42,40,34,66
460,435,268,121,147,93,47,220,OVER,OVER,OVER,127,61,53,54,53,33,44,65
480,501,341,244,124,112,53,47,1924,OVER,OVER,OVER,125,51,58,54,32,44,66
500,734,317,270,163,142,103,55,50,2491,OVER,OVER,OVER,110,62,59,50,44,74
