D2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1885,3484,2896,1379,859,425,331,380,447,502,527,520,457,378,309,252,216,187
260,29744,4403,3365,1421,801,407,347,426,546,632,694,712,638,534,441,360,300,265
280,5752674,41947,4025,1901,1106,467,311,346,429,518,583,607,562,491,406,342,304,269
300,OVER,OVER,3222,1148,816,419,295,279,329,372,409,426,397,354,303,266,237,218
320,1830748,OVER,OVER,2649,546,380,288,240,218,212,209,200,186,160,137,118,114,112
340,555,2477224,OVER,OVER,23570,431,333,267,224,179,139,120,97,79,68,55,51,66
360,415,344,3674537,OVER,OVER,33477,416,353,296,250,204,153,127,84,67,59,49,81
380,446,236,1454,3250643,OVER,OVER,6031,307,291,242,208,178,132,93,81,65,53,99
400,701,437,278,578,3234973,OVER,OVER,1080,246,248,208,181,147,98,95,76,85,118
420,756,395,222,178,173,1226984,OVER,OVER,438,184,170,152,138,104,79,72,78,137
440,460,157,180,134,140,66,OVER,OVER,OVER,371,119,119,103,79,70,62,58,123
460,470,348,259,148,120,64,226,OVER,OVER,OVER,217,93,93,82,64,49,61,124
480,519,325,246,163,114,66,50,1827,OVER,OVER,OVER,169,75,74,64,51,58,114
500,700,405,312,250,135,101,64,66,2460,OVER,OVER,OVER,154,71,64,65,80,134
