F2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1544,2496,1856,807,512,290,255,330,397,463,493,479,430,354,279,231,196,167
260,15897,3944,2801,1039,561,301,286,385,505,622,682,679,615,510,423,344,290,253
280,5541870,16031,2110,938,570,284,231,287,381,482,550,570,535,468,389,325,289,246
300,OVER,OVER,1289,584,469,273,210,221,269,324,369,392,368,325,285,251,215,194
320,2227020,OVER,OVER,1049,429,279,204,178,167,174,169,170,154,145,128,113,104,106
340,429,3105283,OVER,OVER,9458,280,224,173,147,123,100,86,71,56,48,39,41,49
360,313,310,4476135,OVER,OVER,13681,259,216,195,172,127,100,77,61,46,41,40,39
380,411,239,1518,3807607,OVER,OVER,2356,199,187,168,138,110,87,73,54,47,41,50
400,566,360,239,628,3624316,OVER,OVER,399,172,161,150,117,88,71,70,56,52,74
420,553,281,222,165,136,1326401,OVER,OVER,223,122,122,100,90,83,54,46,60,78
440,460,214,162,94,108,55,OVER,OVER,OVER,186,76,74,64,52,33,39,42,52
460,381,340,124,125,92,47,222,OVER,OVER,OVER,127,65,65,51,48,31,42,60
480,394,211,155,169,105,54,42,2361,OVER,OVER,OVER,115,66,50,45,39,47,60
500,641,393,264,221,146,83,53,50,2709,OVER,OVER,OVER,115,55,47,47,41,53
