E11,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1853,2463,1841,816,565,302,273,322,392,448,465,451,394,327,256,210,175,158
260,14283,3559,2577,1000,615,359,348,455,588,693,753,752,664,554,456,374,312,266
280,4770147,16333,2838,1281,751,356,286,352,458,564,641,659,609,526,434,371,322,271
300,OVER,OVER,2004,820,636,360,285,297,352,400,451,457,431,368,319,280,243,217
320,1873065,OVER,OVER,1238,463,347,296,269,254,243,228,221,198,166,139,117,111,105
340,282,3292081,OVER,OVER,7414,344,303,273,240,198,160,130,98,70,52,51,40,48
360,323,279,5413591,OVER,OVER,9761,318,288,274,235,192,147,102,79,53,39,39,52
380,227,111,2010,OVER,OVER,OVER,2049,246,247,231,195,151,114,76,60,55,39,58
400,380,156,166,635,OVER,OVER,OVER,437,223,224,197,162,120,90,76,46,55,83
420,239,126,138,109,148,1982440,OVER,OVER,253,170,163,146,113,89,65,54,50,86
440,249,147,80,64,23,50,OVER,OVER,OVER,204,109,107,89,69,59,44,34,79
460,193,128,50,53,44,24,282,OVER,OVER,OVER,150,87,78,60,52,36,37,70
480,99,172,64,65,49,46,33,2786,OVER,OVER,OVER,108,61,58,45,43,33,77
500,361,206,180,127,84,51,32,39,3333,OVER,OVER,OVER,106,51,40,40,49,72
