B8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1040,1927,1481,660,407,231,205,252,309,351,371,359,315,262,214,178,143,121
260,22743,3758,2676,1022,580,320,327,433,586,713,793,785,707,585,485,394,332,278
280,5587704,27454,2260,1018,630,301,257,325,448,556,634,663,618,527,450,375,330,285
300,OVER,OVER,1756,604,477,273,214,233,293,365,406,438,412,365,315,278,246,214
320,1934064,OVER,OVER,1915,372,243,178,161,162,172,173,177,169,149,137,120,108,105
340,334,2999591,OVER,OVER,15680,243,176,145,120,94,82,70,60,46,46,35,31,42
360,173,384,4518824,OVER,OVER,23222,213,177,154,133,100,77,61,38,33,29,29,41
380,218,246,1825,3911709,OVER,OVER,3896,162,141,131,109,82,65,47,34,39,21,58
400,331,183,270,566,3979944,OVER,OVER,613,142,129,105,83,73,61,46,41,44,51
420,500,269,177,94,106,1526474,OVER,OVER,289,105,88,75,63,54,49,38,43,55
440,229,218,119,98,60,43,OVER,OVER,OVER,268,61,61,45,35,31,24,27,65
460,433,205,95,74,77,34,253,OVER,OVER,OVER,155,48,51,43,35,27,32,57
480,370,171,142,109,77,42,34,2564,OVER,OVER,OVER,126,48,38,33,30,40,49
500,559,393,261,142,81,75,56,42,2344,OVER,OVER,OVER,117,46,41,38,46,78
