B9,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1210,2107,1578,656,430,251,234,286,364,422,446,438,382,314,249,203,167,133
260,33618,3575,2556,941,521,294,293,401,533,651,709,701,638,528,441,355,301,249
280,6379309,40312,2083,928,557,282,240,307,408,519,588,614,569,485,415,348,296,261
300,OVER,OVER,1940,564,457,283,221,234,289,348,399,423,395,345,300,264,227,198
320,1807161,OVER,OVER,2108,379,273,213,179,176,178,178,169,158,136,117,102,85,89
340,137,2694357,OVER,OVER,21914,278,207,181,147,121,94,73,59,39,27,24,17,25
360,27,180,4069687,OVER,OVER,29667,267,225,201,173,138,101,68,43,35,26,20,25
380,-66,-22,1465,3512972,OVER,OVER,5778,200,195,175,143,112,77,52,39,21,23,28
400,-156,-44,8,406,3590481,OVER,OVER,907,182,168,146,117,89,48,39,29,18,32
420,64,-8,48,36,29,1350341,OVER,OVER,397,122,112,98,76,59,35,26,19,31
440,-139,-7,-52,-14,11,10,OVER,OVER,OVER,329,80,68,55,34,23,22,15,42
460,-90,41,10,12,6,-4,229,OVER,OVER,OVER,166,56,40,38,20,19,6,35
480,39,22,3,14,34,25,3,1940,OVER,OVER,OVER,145,39,30,20,18,10,26
500,181,-3,-36,15,-23,-4,-4,6,2228,OVER,OVER,OVER,111,26,26,24,8,28
