A8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1367,3271,3038,1393,850,384,269,266,308,342,350,344,306,253,201,163,135,127
260,25625,5166,4465,1932,1093,512,388,446,555,661,714,718,651,546,441,363,304,267
280,5420777,29877,6515,3154,1723,622,358,354,433,523,584,614,563,490,411,354,296,270
300,OVER,OVER,4022,1759,1125,502,306,273,312,358,394,421,391,355,298,263,227,220
320,1684982,OVER,OVER,1696,556,382,280,214,195,191,188,190,169,149,129,110,104,103
340,292,2483394,OVER,OVER,12665,483,373,284,216,170,131,107,85,68,55,43,42,68
360,193,284,3697525,OVER,OVER,15309,429,344,292,231,183,139,99,78,48,45,38,87
380,317,125,1424,3227691,OVER,OVER,3058,257,237,213,174,139,107,87,56,49,53,106
400,474,217,166,519,3171134,OVER,OVER,577,194,191,166,137,118,84,67,57,63,132
420,225,240,180,43,127,1254141,OVER,OVER,257,140,133,126,108,81,71,77,70,185
440,305,128,83,68,46,54,OVER,OVER,OVER,215,94,102,85,69,52,53,55,183
460,153,224,110,67,71,30,193,OVER,OVER,OVER,130,78,73,62,53,42,60,177
480,105,160,135,113,75,32,34,1787,OVER,OVER,OVER,102,70,60,47,33,42,129
500,404,78,221,160,91,47,12,48,2511,OVER,OVER,OVER,89,48,46,62,62,135
