C7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1833,3857,3473,1640,973,445,315,322,379,420,439,440,385,320,260,209,177,154
260,17281,5183,4337,1844,1014,449,338,391,497,579,628,629,572,483,392,325,268,243
280,5873249,23835,5663,2769,1509,563,324,316,396,465,521,551,506,445,364,312,268,247
300,OVER,OVER,3252,1614,1046,459,282,256,283,331,363,381,357,319,275,240,209,202
320,2182866,OVER,OVER,1304,538,371,267,213,184,183,176,167,159,137,123,102,97,110
340,577,2880993,OVER,OVER,11311,420,335,258,198,160,127,106,79,63,51,44,50,78
360,460,310,4285573,OVER,OVER,15151,397,333,268,215,167,134,97,68,57,47,39,81
380,276,262,1616,3482674,OVER,OVER,2804,254,236,197,168,134,101,70,56,52,54,101
400,642,207,194,572,3329613,OVER,OVER,497,180,175,145,127,106,77,74,71,65,123
420,470,248,151,137,131,1191354,OVER,OVER,263,127,125,107,96,77,63,70,65,154
440,317,186,101,109,85,72,OVER,OVER,OVER,212,94,91,71,66,48,41,50,157
460,381,184,113,75,50,36,209,OVER,OVER,OVER,148,77,69,59,46,46,60,137
480,381,223,134,130,100,51,36,1682,OVER,OVER,OVER,125,62,54,40,26,46,128
500,697,334,202,162,140,62,27,60,1917,OVER,OVER,OVER,120,59,63,62,59,137
