E9,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2043,4651,4195,1992,1162,492,322,315,365,406,418,415,374,308,256,204,177,159
260,16529,5558,4554,1996,1116,488,342,373,462,532,587,602,538,463,380,305,263,232
280,6121772,22248,6530,3179,1751,630,335,314,377,444,504,524,485,429,359,299,256,247
300,OVER,OVER,3628,1827,1145,485,281,251,278,318,354,370,350,307,275,231,208,197
320,2345421,OVER,OVER,1119,529,344,254,203,186,184,177,179,165,138,129,111,112,124
340,451,3088715,OVER,OVER,9197,375,286,235,194,158,127,106,83,65,57,54,49,91
360,406,406,4369792,OVER,OVER,11367,332,283,249,205,163,135,97,82,65,62,61,108
380,602,214,1621,3634567,OVER,OVER,2176,217,208,186,161,130,108,79,65,64,57,132
400,718,409,214,549,3368497,OVER,OVER,427,174,167,152,130,122,94,74,65,81,177
420,655,338,186,163,195,1230487,OVER,OVER,232,134,133,125,97,82,73,93,90,225
440,494,208,196,140,86,69,OVER,OVER,OVER,201,94,100,87,74,71,62,77,230
460,511,196,234,153,90,51,216,OVER,OVER,OVER,150,74,78,67,61,53,60,211
480,437,224,182,106,115,56,60,1493,OVER,OVER,OVER,133,69,72,57,46,55,178
500,733,474,312,146,166,82,56,59,2352,OVER,OVER,OVER,120,74,83,52,68,173
