F6,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1230,2124,1562,669,454,253,234,281,351,400,428,409,362,298,240,196,166,138
260,16772,3573,2552,958,509,294,271,365,496,591,651,652,580,484,405,333,278,237
280,OVER,19899,2032,915,558,277,228,284,379,476,545,569,522,448,381,329,277,237
300,OVER,OVER,1312,541,450,273,208,223,273,321,368,388,363,316,276,239,207,188
320,2313543,OVER,OVER,1160,408,279,212,177,168,167,171,163,148,128,112,93,86,84
340,201,3339513,OVER,OVER,9539,304,223,180,145,124,100,79,56,42,40,31,31,27
360,94,221,4954835,OVER,OVER,14770,271,232,201,168,134,97,73,49,36,28,29,35
380,60,78,1629,4098665,OVER,OVER,2424,199,185,173,136,109,79,67,47,34,30,37
400,375,138,108,473,3838787,OVER,OVER,407,167,167,142,117,92,61,47,38,22,45
420,209,122,52,8,102,1401259,OVER,OVER,254,137,125,94,87,61,48,33,34,47
440,144,124,35,27,11,32,OVER,OVER,OVER,199,81,73,68,43,37,29,26,66
460,132,-12,37,44,62,13,190,OVER,OVER,OVER,143,59,51,38,26,15,29,49
480,381,92,58,82,46,23,36,1809,OVER,OVER,OVER,116,51,37,25,23,22,48
500,125,189,129,63,62,41,7,20,2307,OVER,OVER,OVER,94,49,29,26,40,56
