F4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2001,4117,3694,1774,1078,483,339,342,403,437,463,454,393,333,267,219,186,172
260,29738,4912,4024,1798,1015,468,342,387,483,566,616,622,563,473,388,321,262,240
280,5965915,37908,5958,2889,1596,591,340,327,397,466,523,550,515,442,373,318,272,253
300,OVER,OVER,4255,1724,1114,510,312,277,304,342,378,394,372,335,282,246,220,211
320,1845620,OVER,OVER,2276,646,427,318,250,228,219,207,199,177,160,136,114,114,125
340,435,2413253,OVER,OVER,19061,505,379,297,236,197,160,128,109,85,75,55,61,88
360,579,364,3622115,OVER,OVER,25285,437,375,323,276,229,183,136,90,78,64,63,103
380,617,332,1463,3065605,OVER,OVER,4806,296,284,266,227,194,148,112,89,81,74,129
400,756,332,296,520,3052537,OVER,OVER,945,249,257,220,200,164,119,99,92,84,171
420,524,424,238,126,196,1182902,OVER,OVER,451,187,183,169,148,123,92,93,100,192
440,548,356,198,141,128,67,OVER,OVER,OVER,344,137,136,119,93,82,67,75,217
460,529,306,194,179,120,71,220,OVER,OVER,OVER,209,108,105,86,77,60,74,177
480,666,335,235,202,150,53,63,1855,OVER,OVER,OVER,181,92,86,66,59,62,156
500,970,468,432,241,209,88,57,67,2021,OVER,OVER,OVER,175,85,88,70,84,161
