D2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1694,3755,3329,1543,934,429,321,345,382,423,433,426,377,306,251,203,167,151
260,13116,5040,4108,1719,963,450,401,438,522,594,613,631,558,462,378,313,262,226
280,5324514,17901,5189,2545,1411,564,400,396,441,489,522,533,501,433,361,306,261,232
300,OVER,OVER,2965,1472,993,472,343,319,328,351,362,379,354,309,269,232,204,192
320,2221495,OVER,OVER,1020,540,396,342,281,239,216,191,181,158,141,124,106,98,103
340,281,2853678,OVER,OVER,7533,494,577,481,378,266,192,140,95,73,55,48,45,71
360,326,358,4152072,OVER,OVER,10105,939,886,677,487,316,211,134,97,62,58,53,87
380,402,272,1364,3470517,OVER,OVER,2611,822,653,475,314,217,142,97,65,57,56,92
400,437,220,216,499,3259637,OVER,OVER,783,479,355,251,176,136,105,57,70,75,110
420,465,262,245,144,151,1218400,OVER,OVER,268,167,144,131,116,92,76,79,71,150
440,359,174,128,105,79,44,OVER,OVER,OVER,189,92,99,85,69,53,51,59,140
460,253,135,130,124,68,34,183,OVER,OVER,OVER,130,87,77,62,46,46,54,136
480,363,232,165,144,112,50,42,1658,OVER,OVER,OVER,124,69,49,50,37,48,116
500,592,366,195,178,129,64,71,45,2197,OVER,OVER,OVER,114,53,53,49,56,125
