C5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1456,2425,1800,775,488,270,252,307,387,438,460,458,403,336,272,220,183,165
260,17366,4150,2905,1059,585,302,298,396,536,647,704,706,634,535,446,361,308,264
280,6213233,17745,2106,937,575,286,232,295,407,506,583,604,561,491,410,348,305,264
300,OVER,OVER,1265,569,449,264,195,220,277,339,385,408,388,343,300,258,232,204
320,2310693,OVER,OVER,1129,384,238,179,161,152,164,165,167,155,148,124,115,103,101
340,371,3323500,OVER,OVER,11845,243,171,150,121,97,81,71,55,50,54,37,42,45
360,275,361,4876332,OVER,OVER,17839,209,169,153,124,98,84,60,46,43,29,35,38
380,479,174,1746,4061304,OVER,OVER,2878,159,142,125,97,88,71,52,42,34,44,39
400,633,358,194,630,3818053,OVER,OVER,478,131,127,113,91,81,64,50,58,44,74
420,483,332,178,121,116,1482076,OVER,OVER,237,112,93,70,65,53,62,29,48,69
440,300,228,157,112,85,61,OVER,OVER,OVER,206,64,60,51,38,34,33,43,68
460,350,202,191,120,82,42,246,OVER,OVER,OVER,140,55,50,52,41,29,38,54
480,446,252,230,142,104,55,51,1832,OVER,OVER,OVER,121,54,46,40,45,36,51
500,751,332,290,160,157,81,41,51,2863,OVER,OVER,OVER,120,54,51,48,54,60
