D3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1732,3946,3362,1577,932,418,299,320,362,414,434,423,374,318,254,204,174,155
260,14030,5110,4114,1739,946,424,323,377,468,558,610,617,554,468,376,310,258,227
280,5392557,17658,5320,2579,1448,537,306,308,378,451,511,532,498,431,359,302,259,240
300,OVER,OVER,2987,1505,989,445,274,247,274,314,344,372,347,302,269,231,203,190
320,2145636,OVER,OVER,1023,534,366,263,210,192,184,174,172,157,139,118,106,98,111
340,378,2916764,OVER,OVER,7862,421,323,242,193,153,121,105,83,65,54,44,45,70
360,325,302,4189274,OVER,OVER,10065,362,292,250,214,162,134,104,82,57,48,44,67
380,444,192,1442,3441046,OVER,OVER,1988,227,215,182,157,134,113,70,61,60,50,100
400,473,326,226,472,3247039,OVER,OVER,398,184,162,151,119,103,91,64,70,62,125
420,588,228,176,120,131,1169117,OVER,OVER,218,119,126,115,104,77,70,86,77,163
440,379,180,168,110,89,60,OVER,OVER,OVER,174,89,100,76,67,54,53,55,152
460,407,173,127,73,84,42,188,OVER,OVER,OVER,127,83,72,57,49,45,42,138
480,541,271,142,119,83,46,31,1590,OVER,OVER,OVER,117,69,56,51,39,50,128
500,650,307,254,184,89,53,38,50,1971,OVER,OVER,OVER,117,57,50,46,45,126
