A5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1666,4444,4168,2011,1171,540,375,372,448,497,522,519,451,379,305,246,201,175
260,27674,5074,4429,2005,1155,515,380,438,558,643,718,731,651,544,450,362,308,270
280,5342803,30940,6772,3291,1816,657,368,359,433,518,588,617,571,500,417,351,298,269
300,OVER,OVER,4051,1873,1191,524,318,283,315,361,397,424,401,353,307,259,234,224
320,1636577,OVER,OVER,1507,559,405,291,233,200,195,193,193,168,150,124,111,103,107
340,138,2651010,OVER,OVER,11066,496,377,273,226,167,138,109,82,61,44,43,36,62
360,193,251,4344661,OVER,OVER,13998,440,355,296,237,186,142,104,75,49,36,29,81
380,124,84,1375,3642694,OVER,OVER,2722,234,232,202,170,143,103,71,56,50,39,102
400,252,90,13,475,3608980,OVER,OVER,533,174,178,151,137,119,77,51,60,43,116
420,202,86,26,56,52,1427669,OVER,OVER,242,131,141,121,104,64,57,59,60,169
440,145,65,6,-1,9,22,OVER,OVER,OVER,211,97,102,73,56,47,45,52,184
460,-3,9,26,21,23,12,196,OVER,OVER,OVER,128,66,73,56,40,34,37,151
480,246,129,37,62,23,17,28,1826,OVER,OVER,OVER,103,59,46,38,28,32,127
500,357,110,119,43,28,23,25,23,2016,OVER,OVER,OVER,103,42,46,45,48,142
