C7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1550,3322,2909,1402,852,396,274,275,311,346,357,347,313,259,213,173,148,131
260,27072,5066,4105,1845,1054,486,352,401,492,586,634,639,580,482,400,328,281,245
280,6174415,34113,5857,2885,1650,628,354,334,401,485,538,560,524,458,389,325,275,255
300,OVER,OVER,3901,1772,1187,544,334,286,302,343,384,400,378,331,291,249,218,209
320,1895215,OVER,OVER,2293,729,484,339,257,228,216,206,201,186,160,138,122,105,117
340,460,2552025,OVER,OVER,23875,558,418,318,252,208,167,136,111,78,72,60,59,82
360,420,446,3745513,OVER,OVER,31242,466,399,340,293,236,192,139,112,84,63,66,101
380,515,291,1566,3069621,OVER,OVER,5780,300,300,278,236,191,150,107,92,69,70,121
400,711,344,300,519,3016772,OVER,OVER,915,255,267,244,202,171,120,96,82,90,159
420,712,404,245,172,167,1138947,OVER,OVER,484,196,208,186,159,128,99,79,99,187
440,569,259,222,127,114,61,OVER,OVER,OVER,383,149,156,133,106,97,71,81,196
460,355,360,205,149,112,55,203,OVER,OVER,OVER,244,121,114,93,76,62,74,183
480,543,288,227,178,132,74,56,1553,OVER,OVER,OVER,179,100,72,83,56,64,160
500,809,513,253,231,157,85,66,61,1743,OVER,OVER,OVER,185,92,94,94,84,156
